label,trials,offset,trial_spacing,keys,direction,response_time,accuracy,response_numeric
Block 1: Binocular_Standard,0,0.15,0,right,right,15.797783199988771,correct,1
Block 1: Binocular_Standard,1,0.15,0,right,right,5.656933000020217,correct,1
Block 1: Binocular_Standard,2,-0.13999999999999999,0,right,left,2.064357099996414,false,0
Block 1: Binocular_Standard,3,0.15,0,right,right,2.604567800008226,correct,1
Block 1: Binocular_Standard,4,0.15,0,left,right,1.1852314999559894,false,0
Block 1: Binocular_Standard,5,0.16,0,right,right,1.5960097000352107,correct,1
Block 1: Binocular_Standard,6,0.16,0,left,right,14.065923199988902,false,0
Block 1: Binocular_Standard,7,-0.17,0,right,left,4.758942699991167,false,0
Block 1: Binocular_Standard,8,-0.18000000000000002,0,left,left,3.8164768999558873,correct,1
Block 1: Binocular_Standard,9,0.18000000000000002,0,right,right,14.008091800031252,correct,1
Block 1: Binocular_Standard,10,0.17,0,right,right,0.9075427000061609,correct,1
Block 1: Binocular_Standard,11,-0.17,0,left,left,2.030212599958759,correct,1
Block 1: Binocular_Standard,12,0.16,0,right,right,1.011016100004781,correct,1
Block 1: Binocular_Standard,13,0.16,0,right,right,0.7304378999979235,correct,1
Block 1: Binocular_Standard,14,0.15,0,right,right,0.628199000027962,correct,1
Block 1: Binocular_Standard,15,-0.15,0,left,left,0.5981799999717623,correct,1
Block 1: Binocular_Standard,16,0.13999999999999999,0,right,right,0.6811602999805473,correct,1
Block 1: Binocular_Standard,17,-0.13999999999999999,0,left,left,0.6790559000219218,correct,1
Block 1: Binocular_Standard,18,-0.12999999999999998,0,left,left,0.7325986999785528,correct,1
Block 1: Binocular_Standard,19,-0.12999999999999998,0,right,left,1.0237121999962255,false,0
Block 1: Binocular_Standard,20,-0.13999999999999999,0,left,left,0.6191106999758631,correct,1
Block 1: Binocular_Standard,21,0.13999999999999999,0,right,right,0.5657159999827854,correct,1
Block 1: Binocular_Standard,22,-0.12999999999999998,0,left,left,0.5756244000513107,correct,1
Block 1: Binocular_Standard,23,-0.12999999999999998,0,left,left,0.9272259999997914,correct,1
Block 1: Binocular_Standard,24,0.11999999999999998,0,right,right,0.6911293000448495,correct,1
Block 1: Binocular_Standard,25,-0.11999999999999998,0,left,left,0.6294584000133909,correct,1
Block 1: Binocular_Standard,26,-0.10999999999999999,0,left,left,0.8143406999879517,correct,1
Block 1: Binocular_Standard,27,0.10999999999999999,0,right,right,0.7854233999969438,correct,1
Block 1: Binocular_Standard,28,-0.09999999999999999,0,left,left,0.6995513000292704,correct,1
Block 1: Binocular_Standard,29,0.09999999999999999,0,right,right,0.7116904000286013,correct,1
Block 1: Binocular_Standard,30,-0.09,0,left,left,0.6906710999901406,correct,1
Block 1: Binocular_Standard,31,-0.09,0,left,left,0.9959394999896176,correct,1
Block 1: Binocular_Standard,32,0.08,0,right,right,0.8763264999724925,correct,1
Block 1: Binocular_Standard,33,0.08,0,right,right,0.7003833999624476,correct,1
Block 1: Binocular_Standard,34,-0.07,0,left,left,0.720615700003691,correct,1
Block 1: Binocular_Standard,35,0.07,0,right,right,0.784921599959489,correct,1
Block 1: Binocular_Standard,36,-0.060000000000000005,0,left,left,1.1201841000001878,correct,1
Block 1: Binocular_Standard,37,-0.060000000000000005,0,left,left,0.8356730999657884,correct,1
Block 1: Binocular_Standard,38,0.05,0,right,right,0.6916004000231624,correct,1
Block 1: Binocular_Standard,39,-0.05,0,left,left,0.5128260999917984,correct,1
Block 1: Binocular_Standard,40,0.04,0,right,right,0.5355884999735281,correct,1
Block 1: Binocular_Standard,41,0.04,0,right,right,0.5974775000358932,correct,1
Block 1: Binocular_Standard,42,-0.03,0,right,left,0.9978315000189468,false,0
Block 1: Binocular_Standard,43,-0.04,0,right,left,1.152910799952224,false,0
Block 1: Binocular_Standard,44,0.05,0,right,right,1.1427840999676846,correct,1
Block 1: Binocular_Standard,45,-0.05,0,left,left,1.4160678000189364,correct,1
Block 1: Binocular_Standard,46,0.04,0,left,right,1.1361311000073329,false,0
