label,trials,offset,keys,direction,response_time,accuracy,response_numeric
Block 1: Binocular_Standard,0,0.15,right,right,2.4326531000001523,correct,1
Block 1: Binocular_Standard,1,0.15,right,right,0.8707158000001982,correct,1
Block 1: Binocular_Standard,2,0.13999999999999999,right,right,0.5711464999999407,correct,1
Block 1: Binocular_Standard,3,-0.13999999999999999,left,left,0.39074380000010933,correct,1
Block 1: Binocular_Standard,4,-0.12999999999999998,left,left,0.676627599999847,correct,1
Block 1: Binocular_Standard,5,-0.12999999999999998,left,left,0.600522500000352,correct,1
Block 1: Binocular_Standard,6,0.11999999999999998,right,right,0.48599579999972775,correct,1
Block 1: Binocular_Standard,7,-0.11999999999999998,left,left,0.4488263999996889,correct,1
Block 1: Binocular_Standard,8,-0.10999999999999999,left,left,0.6580518000000666,correct,1
Block 1: Binocular_Standard,9,0.10999999999999999,right,right,0.45376820000001317,correct,1
Block 1: Binocular_Standard,10,0.09999999999999999,right,right,0.4977396999997836,correct,1
Block 1: Binocular_Standard,11,0.09999999999999999,right,right,0.6870564000000741,correct,1
Block 1: Binocular_Standard,12,-0.09,left,left,0.4965711999998348,correct,1
Block 1: Binocular_Standard,13,-0.09,left,left,0.4233670000003258,correct,1
Block 1: Binocular_Standard,14,0.08,right,right,0.5177432999998928,correct,1
Block 1: Binocular_Standard,15,-0.08,left,left,0.4024467999997796,correct,1
Block 1: Binocular_Standard,16,0.07,right,right,0.4103314000003593,correct,1
Block 1: Binocular_Standard,17,0.07,right,right,0.7806510999998864,correct,1
Block 1: Binocular_Standard,18,0.060000000000000005,left,right,0.45420659999990676,false,0
Block 1: Binocular_Standard,19,-0.07,left,left,0.49871940000002724,correct,1
Block 1: Binocular_Standard,20,0.07,right,right,0.3701739999996789,correct,1
Block 1: Binocular_Standard,21,0.060000000000000005,right,right,0.7005862000000889,correct,1
Block 1: Binocular_Standard,22,0.060000000000000005,right,right,0.7704494999998133,correct,1
Block 1: Binocular_Standard,23,-0.05,left,left,0.4351265999998759,correct,1
Block 1: Binocular_Standard,24,-0.05,left,left,0.4791958999999224,correct,1
Block 1: Binocular_Standard,25,0.04,right,right,0.8253373000002284,correct,1
Block 1: Binocular_Standard,26,-0.04,left,left,0.5306044999997539,correct,1
Block 1: Binocular_Standard,27,-0.03,left,left,0.7719542999998339,correct,1
Block 1: Binocular_Standard,28,0.03,right,right,0.46375709999983883,correct,1
Block 1: Binocular_Standard,29,0.019999999999999997,left,right,1.7673234999997476,false,0
Block 1: Binocular_Standard,30,-0.03,left,left,0.6877650000001267,correct,1
Block 1: Binocular_Standard,31,0.03,left,right,0.5829001000001881,false,0
Block 1: Binocular_Standard,32,-0.04,left,left,0.3896322999999029,correct,1
Block 1: Binocular_Standard,33,0.04,right,right,1.0682535999999345,correct,1
Block 1: Binocular_Standard,34,-0.03,left,left,0.4759432000000743,correct,1
Block 1: Binocular_Standard,35,0.03,left,right,1.1449299999999312,false,0
Block 1: Binocular_Standard,36,-0.04,left,left,0.472155400000247,correct,1
Block 1: Binocular_Standard,37,-0.04,left,left,0.5284657000001971,correct,1
Block 1: Binocular_Standard,38,0.03,right,right,0.5906630999998015,correct,1
Block 1: Binocular_Standard,39,0.03,left,right,0.9755570000002081,false,0
Block 1: Binocular_Standard,40,-0.04,left,left,0.4526960000002873,correct,1
Block 1: Binocular_Standard,41,0.04,right,right,0.9546479000000545,correct,1
Block 1: Binocular_Standard,42,-0.03,left,left,0.5220632999998998,correct,1
Block 1: Binocular_Standard,43,0.03,right,right,1.2267197000001033,correct,1
Block 1: Binocular_Standard,44,0.019999999999999997,right,right,1.3494800000003124,correct,1
Block 1: Binocular_Standard,45,0.019999999999999997,right,right,1.2097904000002018,correct,1
Block 1: Binocular_Standard,46,-0.009999999999999997,left,left,0.5836463999999069,correct,1
Block 1: Binocular_Standard,47,0.009999999999999997,left,right,0.4977945999999065,false,0
Block 1: Binocular_Standard,48,-0.019999999999999997,left,left,1.0373631000002206,correct,1
Block 1: Binocular_Standard,49,0.019999999999999997,right,right,0.9864830000001348,correct,1
Block 1: Binocular_Standard,50,0.009999999999999997,right,right,0.6725107000002026,correct,1
Block 1: Binocular_Standard,51,0.009999999999999997,left,right,0.7739062999999078,false,0
Block 1: Binocular_Standard,52,-0.019999999999999997,left,left,0.5386285999998108,correct,1
Block 1: Binocular_Standard,53,-0.019999999999999997,right,left,1.2338866999998572,false,0
Block 1: Binocular_Standard,54,-0.03,left,left,0.7838793000000805,correct,1
Block 1: Binocular_Standard,55,-0.03,left,left,0.6043717000002289,correct,1
Block 1: Binocular_Standard,56,-0.019999999999999997,right,left,1.5713835000001382,false,0
Block 1: Binocular_Standard,57,0.03,right,right,0.8291766999996071,correct,1
Block 1: Binocular_Standard,58,0.03,right,right,0.7010824000003595,correct,1
Block 1: Binocular_Standard,59,-0.019999999999999997,left,left,0.8885337000001527,correct,1
Block 1: Binocular_Standard,60,0.019999999999999997,left,right,0.6939533999998275,false,0
Block 1: Binocular_Standard,61,-0.03,left,left,0.5687835999997333,correct,1
Block 1: Binocular_Standard,62,0.03,right,right,1.1358392000001913,correct,1
Block 1: Binocular_Standard,63,0.019999999999999997,left,right,1.4740873000000647,false,0
Block 1: Binocular_Standard,64,0.03,right,right,0.574248599999919,correct,1
Block 1: Binocular_Standard,65,0.03,right,right,1.1260815999999068,correct,1
Block 1: Binocular_Standard,66,0.019999999999999997,left,right,0.8095893999998225,false,0
Block 1: Binocular_Standard,67,0.03,right,right,0.618613600000117,correct,1
Block 1: Binocular_Standard,68,0.03,left,right,1.036006599999837,false,0
Block 1: Binocular_Standard,69,-0.04,left,left,0.5278465999999753,correct,1
Block 1: Binocular_Standard,70,-0.04,right,left,0.7595503000002282,false,0
Block 1: Binocular_Standard,71,-0.05,left,left,0.46189270000013494,correct,1
Block 1: Binocular_Standard,72,0.05,right,right,0.9034563999998682,correct,1
Block 1: Binocular_Standard,73,0.04,right,right,0.8045642000001862,correct,1
Block 1: Binocular_Standard,74,-0.04,left,left,0.5890804999999091,correct,1
Block 1: Binocular_Standard,75,-0.03,left,left,0.8101327000003948,correct,1
Block 1: Binocular_Standard,76,0.03,right,right,0.6712935000000471,correct,1
Block 1: Binocular_Standard,77,0.019999999999999997,right,right,0.8874308999997993,correct,1
Block 1: Binocular_Standard,78,0.019999999999999997,left,right,0.9573683000003257,false,0
Block 1: Binocular_Standard,79,0.03,right,right,0.9227819999996427,correct,1
Block 1: Binocular_Standard,80,-0.03,left,left,0.5633951999998317,correct,1
Block 1: Binocular_Standard,81,-0.019999999999999997,left,left,1.2723187999999936,correct,1
Block 1: Binocular_Standard,82,-0.019999999999999997,left,left,0.6319349000000329,correct,1
Block 1: Binocular_Standard,83,-0.009999999999999997,left,left,1.0358698000000004,correct,1
Block 1: Binocular_Standard,84,0.009999999999999997,left,right,0.8284888000002866,false,0
Block 1: Binocular_Standard,85,-0.019999999999999997,left,left,0.5177075000001423,correct,1
Block 1: Binocular_Standard,86,-0.019999999999999997,right,left,1.6990719000000354,false,0
Block 1: Binocular_Standard,87,0.03,right,right,0.8911089000002903,correct,1
Block 1: Binocular_Standard,88,-0.03,left,left,0.5644330000000082,correct,1
Block 1: Binocular_Standard,89,-0.019999999999999997,left,left,1.1797341999999844,correct,1
Block 1: Binocular_Standard,90,0.019999999999999997,right,right,1.0179796999996142,correct,1
Block 1: Binocular_Standard,91,-0.009999999999999997,right,left,1.3916580000000067,false,0
Block 1: Binocular_Standard,92,-0.019999999999999997,left,left,0.45594600000003993,correct,1
Block 1: Binocular_Standard,93,-0.019999999999999997,left,left,1.1668476999998347,correct,1
Block 1: Binocular_Standard,94,0.009999999999999997,right,right,1.1008200000001125,correct,1
Block 1: Binocular_Standard,95,0.009999999999999997,left,right,0.5896049999996649,false,0
Block 1: Binocular_Standard,96,-0.019999999999999997,left,left,0.827118000000155,correct,1
Block 1: Binocular_Standard,97,-0.019999999999999997,left,left,1.6218082000000322,correct,1
Block 1: Binocular_Standard,98,-0.009999999999999997,left,left,1.2679253000001154,correct,1
Block 1: Binocular_Standard,99,-0.009999999999999997,left,left,2.174671599999783,correct,1
Block 1: Binocular_Standard,100,0,right,left,0.7208940000000439,false,0
Block 1: Binocular_Standard,101,-0.01,left,left,0.8863540000002104,correct,1
Block 1: Binocular_Standard,102,-0.01,left,left,0.5250179999998181,correct,1
Block 1: Binocular_Standard,103,0.0,left,right,0.5070134000002327,false,0
Block 1: Binocular_Standard,104,-0.01,right,left,1.2694587999999385,false,0
Block 1: Binocular_Standard,105,-0.02,left,left,0.4589052000001175,correct,1
Block 1: Binocular_Standard,106,0.02,right,right,0.7749294000000191,correct,1
Block 1: Binocular_Standard,107,0.01,left,right,0.9970212000002903,false,0
Block 1: Binocular_Standard,108,-0.02,left,left,0.6498441000003368,correct,1
Block 1: Binocular_Standard,109,-0.02,left,left,0.8064893999999185,correct,1
Block 1: Binocular_Standard,110,0.01,right,right,1.0579605999996602,correct,1
Block 1: Binocular_Standard,111,-0.01,left,left,0.5302525000001879,correct,1
Block 1: Binocular_Standard,112,0.0,right,right,1.0499966999996104,correct,1
Block 1: Binocular_Standard,113,0.0,right,right,2.142337000000225,correct,1
Block 1: Binocular_Standard,114,0,left,left,1.416132800000014,correct,1
Block 1: Binocular_Standard,115,0,left,left,1.176601699999992,correct,1
Block 1: Binocular_Standard,116,0,right,left,0.9424930999998651,false,0
Block 1: Binocular_Standard,117,0.01,left,right,0.5632716000000073,false,0
Block 1: Binocular_Standard,118,-0.02,left,left,0.6312841999997545,correct,1
Block 1: Binocular_Standard,119,0.02,right,right,0.6201067000001785,correct,1
Block 1: Binocular_Standard,120,0.01,left,right,0.8246807999998964,false,0
Block 1: Binocular_Standard,121,0.02,right,right,0.6058227999997143,correct,1
Block 1: Binocular_Standard,122,0.02,right,right,0.8763019999996686,correct,1
Block 1: Binocular_Standard,123,-0.01,left,left,0.5745354000000589,correct,1
Block 1: Binocular_Standard,124,0.01,right,right,1.3251978999996936,correct,1
Block 1: Binocular_Standard,125,0.0,left,right,0.4864602000002378,false,0
Block 1: Binocular_Standard,126,-0.01,right,left,0.6971911999999065,false,0
Block 1: Binocular_Standard,127,-0.02,left,left,0.6107597000000169,correct,1
Block 1: Binocular_Standard,128,-0.02,left,left,0.9010458000002473,correct,1
Block 1: Binocular_Standard,129,-0.01,left,left,0.623509600000034,correct,1
Block 1: Binocular_Standard,130,-0.01,right,left,1.3032976999998027,false,0
Block 1: Binocular_Standard,131,0.02,right,right,1.0254961000000549,correct,1
Block 1: Binocular_Standard,132,0.02,right,right,0.7172371000001476,correct,1
Block 1: Binocular_Standard,133,-0.01,right,left,1.3455152999999882,false,0
Block 1: Binocular_Standard,134,0.02,right,right,1.0014934000000721,correct,1
Block 1: Binocular_Standard,135,0.02,left,right,0.5790073999996821,false,0
Block 1: Binocular_Standard,136,-0.03,right,left,0.7886211999998523,false,0
Block 1: Binocular_Standard,137,0.04,right,right,0.677959600000122,correct,1
Block 1: Binocular_Standard,138,0.04,right,right,0.7625857999996697,correct,1
Block 1: Binocular_Standard,139,0.03,right,right,1.114360399999896,correct,1
Block 1: Binocular_Standard,140,0.03,left,right,0.7805278999999246,false,0
Block 1: Binocular_Standard,141,-0.04,left,left,0.5355281000001924,correct,1
Block 1: Binocular_Standard,142,0.04,right,right,0.527710500000012,correct,1
Block 1: Binocular_Standard,143,-0.03,left,left,0.5180889999996907,correct,1
Block 1: Binocular_Standard,144,-0.03,left,left,0.5505017000000407,correct,1
Block 1: Binocular_Standard,145,0.019999999999999997,right,right,0.4558962999999494,correct,1
Block 1: Binocular_Standard,146,0.019999999999999997,right,right,0.5496490999998969,correct,1
Block 1: Binocular_Standard,147,-0.009999999999999997,left,left,0.5260256000001391,correct,1
Block 1: Binocular_Standard,148,-0.009999999999999997,right,left,0.5499967999999171,false,0
Block 1: Binocular_Standard,149,0.019999999999999997,right,right,0.7548636000001352,correct,1
Block 1: Binocular_Standard,150,-0.019999999999999997,left,left,0.6557957999998507,correct,1
Block 1: Binocular_Standard,151,0.009999999999999997,left,right,0.5795114000002286,false,0
Block 1: Binocular_Standard,152,-0.019999999999999997,left,left,0.8177494000001388,correct,1
Block 1: Binocular_Standard,153,-0.019999999999999997,right,left,0.7928173999998762,false,0
Block 1: Binocular_Standard,154,0.03,left,right,0.713443499999812,false,0
Block 1: Binocular_Standard,155,0.04,right,right,0.4413638999999421,correct,1
Block 1: Binocular_Standard,156,-0.04,left,left,0.4226551000001564,correct,1
Block 1: Binocular_Standard,157,0.03,right,right,0.7051193000002058,correct,1
Block 1: Binocular_Standard,158,-0.03,left,left,0.5196055000001252,correct,1
Block 1: Binocular_Standard,159,-0.019999999999999997,left,left,0.6203577000001133,correct,1
Block 1: Binocular_Standard,160,-0.019999999999999997,left,left,0.43490669999982856,correct,1
Block 1: Binocular_Standard,161,0.009999999999999997,left,right,0.5460947999999917,false,0
Block 1: Binocular_Standard,162,-0.019999999999999997,right,left,1.2390127999997276,false,0
Block 1: Binocular_Standard,163,-0.03,left,left,0.4004641999999876,correct,1
Block 1: Binocular_Standard,164,-0.03,left,left,0.4675231999999596,correct,1
Block 1: Binocular_Standard,165,0.019999999999999997,right,right,1.4424670000003061,correct,1
Block 1: Binocular_Standard,166,0.019999999999999997,left,right,0.6889815999998063,false,0
Block 1: Binocular_Standard,167,0.03,left,right,1.0615877000000182,false,0
Block 1: Binocular_Standard,168,0.04,right,right,0.596385900000314,correct,1
Block 1: Binocular_Standard,169,-0.04,left,left,0.5072395000001961,correct,1
Block 2: Binocular_Crowded,0,-0.15,left,left,1.456803200000195,correct,1
Block 2: Binocular_Crowded,1,-0.15,left,left,0.4700401999998576,correct,1
Block 2: Binocular_Crowded,2,0.13999999999999999,right,right,1.1149582000002738,correct,1
Block 2: Binocular_Crowded,3,0.13999999999999999,right,right,0.54283310000028,correct,1
Block 2: Binocular_Crowded,4,0.12999999999999998,right,right,0.6339862999998331,correct,1
Block 2: Binocular_Crowded,5,0.12999999999999998,right,right,0.527488799999901,correct,1
Block 2: Binocular_Crowded,6,-0.11999999999999998,left,left,0.33736789999966277,correct,1
Block 2: Binocular_Crowded,7,0.11999999999999998,right,right,0.4997389000000112,correct,1
Block 2: Binocular_Crowded,8,-0.10999999999999999,left,left,0.4319751000002725,correct,1
Block 2: Binocular_Crowded,9,0.10999999999999999,right,right,0.50685250000015,correct,1
Block 2: Binocular_Crowded,10,0.09999999999999999,right,right,0.9642109999999775,correct,1
Block 2: Binocular_Crowded,11,0.09999999999999999,right,right,0.6975680999998985,correct,1
Block 2: Binocular_Crowded,12,-0.09,left,left,0.5266799999999421,correct,1
Block 2: Binocular_Crowded,13,0.09,right,right,0.4858521000001019,correct,1
Block 2: Binocular_Crowded,14,-0.08,left,left,0.5125280000002022,correct,1
Block 2: Binocular_Crowded,15,-0.08,left,left,0.6477764999999636,correct,1
Block 2: Binocular_Crowded,16,-0.07,left,left,0.4603079000003163,correct,1
Block 2: Binocular_Crowded,17,0.07,right,right,0.6039946000000782,correct,1
Block 2: Binocular_Crowded,18,0.060000000000000005,right,right,1.8774186000000554,correct,1
Block 2: Binocular_Crowded,19,-0.060000000000000005,left,left,0.6121777000003021,correct,1
Block 2: Binocular_Crowded,20,0.05,right,right,0.342090300000109,correct,1
Block 2: Binocular_Crowded,21,-0.05,left,left,0.4241197999999713,correct,1
Block 2: Binocular_Crowded,22,0.04,left,right,0.5072748999996293,false,0
Block 2: Binocular_Crowded,23,0.05,right,right,0.43189410000013595,correct,1
Block 2: Binocular_Crowded,24,0.05,left,right,0.6657914999996137,false,0
Block 2: Binocular_Crowded,25,-0.060000000000000005,left,left,0.7004877999997916,correct,1
Block 2: Binocular_Crowded,26,0.060000000000000005,left,right,0.8176791999999296,false,0
Block 2: Binocular_Crowded,27,-0.07,left,left,0.5146328999999241,correct,1
Block 2: Binocular_Crowded,28,-0.07,left,left,0.6833217999997032,correct,1
Block 2: Binocular_Crowded,29,0.060000000000000005,right,right,0.9195690000001377,correct,1
Block 2: Binocular_Crowded,30,-0.060000000000000005,left,left,0.655155299999933,correct,1
Block 2: Binocular_Crowded,31,0.05,left,right,0.6196514999996907,false,0
Block 2: Binocular_Crowded,32,-0.060000000000000005,left,left,0.4756394999999429,correct,1
Block 2: Binocular_Crowded,33,-0.060000000000000005,left,left,0.5794520999997985,correct,1
Block 2: Binocular_Crowded,34,0.05,left,right,0.5593245999998544,false,0
Block 2: Binocular_Crowded,35,0.060000000000000005,left,right,1.0155872999998792,false,0
Block 2: Binocular_Crowded,36,-0.07,left,left,0.93290640000032,correct,1
Block 2: Binocular_Crowded,37,-0.07,left,left,0.6244811999999911,correct,1
Block 2: Binocular_Crowded,38,-0.060000000000000005,left,left,0.7067500000002838,correct,1
Block 2: Binocular_Crowded,39,-0.060000000000000005,left,left,0.7572899000001598,correct,1
Block 2: Binocular_Crowded,40,0.05,right,right,0.46758150000005116,correct,1
Block 2: Binocular_Crowded,41,-0.05,left,left,0.485266799999863,correct,1
Block 2: Binocular_Crowded,42,-0.04,left,left,0.8906486000000768,correct,1
Block 2: Binocular_Crowded,43,-0.04,left,left,0.4759849999995822,correct,1
Block 2: Binocular_Crowded,44,0.03,right,right,0.4830599000001712,correct,1
Block 2: Binocular_Crowded,45,0.03,left,right,0.5930932000001121,false,0
Block 2: Binocular_Crowded,46,0.04,left,right,0.5817210000000159,false,0
Block 2: Binocular_Crowded,47,-0.05,left,left,0.5388035000000855,correct,1
Block 2: Binocular_Crowded,48,-0.05,left,left,0.5483299000002262,correct,1
Block 2: Binocular_Crowded,49,-0.04,left,left,0.680166200000258,correct,1
Block 2: Binocular_Crowded,50,0.04,right,right,0.778787100000045,correct,1
Block 2: Binocular_Crowded,51,-0.03,left,left,0.526890000000094,correct,1
Block 2: Binocular_Crowded,52,-0.03,left,left,0.6137229999999363,correct,1
Block 2: Binocular_Crowded,53,-0.019999999999999997,right,left,0.6419707000000017,false,0
Block 2: Binocular_Crowded,54,-0.03,left,left,0.38199930000018867,correct,1
Block 2: Binocular_Crowded,55,-0.03,left,left,0.5250105999998596,correct,1
Block 2: Binocular_Crowded,56,-0.019999999999999997,left,left,0.6024248000003354,correct,1
Block 2: Binocular_Crowded,57,-0.019999999999999997,left,left,0.653717400000005,correct,1
Block 2: Binocular_Crowded,58,-0.009999999999999997,left,left,0.4501794000002519,correct,1
Block 2: Binocular_Crowded,59,0.009999999999999997,left,right,0.5097787999998218,false,0
Block 2: Binocular_Crowded,60,0.019999999999999997,right,right,0.9204853000001094,correct,1
Block 2: Binocular_Crowded,61,-0.019999999999999997,left,left,0.5128681000001052,correct,1
Block 2: Binocular_Crowded,62,0.009999999999999997,right,right,0.5422101999997722,correct,1
Block 2: Binocular_Crowded,63,0.009999999999999997,left,right,0.47877100000005157,false,0
Block 2: Binocular_Crowded,64,-0.019999999999999997,right,left,0.6660930000002736,false,0
Block 2: Binocular_Crowded,65,-0.03,left,left,0.530818900000213,correct,1
Block 2: Binocular_Crowded,66,-0.03,left,left,0.9340210000000297,correct,1
Block 2: Binocular_Crowded,67,-0.019999999999999997,left,left,0.4200323000000026,correct,1
Block 2: Binocular_Crowded,68,-0.019999999999999997,left,left,0.9106993999998849,correct,1
Block 2: Binocular_Crowded,69,-0.009999999999999997,left,left,0.836961799999699,correct,1
Block 2: Binocular_Crowded,70,0.009999999999999997,left,right,0.5622809999999845,false,0
Block 2: Binocular_Crowded,71,0.019999999999999997,right,right,1.0657123999999385,correct,1
Block 2: Binocular_Crowded,72,0.019999999999999997,left,right,0.6566594000000805,false,0
Block 2: Binocular_Crowded,73,-0.03,right,left,1.1524567000001298,false,0
Block 2: Binocular_Crowded,74,0.04,left,right,1.2804880999997295,false,0
Block 2: Binocular_Crowded,75,-0.05,left,left,0.4843249000000469,correct,1
Block 2: Binocular_Crowded,76,-0.05,left,left,0.5864016000000447,correct,1
Block 2: Binocular_Crowded,77,0.04,right,right,0.6416267999998126,correct,1
Block 2: Binocular_Crowded,78,0.04,right,right,0.6172228999998879,correct,1
Block 2: Binocular_Crowded,79,0.03,right,right,0.4124268000000484,correct,1
Block 2: Binocular_Crowded,80,0.03,right,right,0.531538300000193,correct,1
Block 2: Binocular_Crowded,81,0.019999999999999997,left,right,0.4103853000001436,false,0
Block 2: Binocular_Crowded,82,0.03,right,right,0.6973047000001316,correct,1
Block 2: Binocular_Crowded,83,0.03,left,right,0.4593174999999974,false,0
Block 2: Binocular_Crowded,84,0.04,right,right,0.5420589000000291,correct,1
Block 2: Binocular_Crowded,85,0.04,left,right,0.5629017000001113,false,0
Block 2: Binocular_Crowded,86,-0.05,left,left,0.5719475000000784,correct,1
Block 2: Binocular_Crowded,87,0.05,right,right,0.5938039000002391,correct,1
Block 2: Binocular_Crowded,88,-0.04,right,left,0.9874202000000878,false,0
Block 2: Binocular_Crowded,89,-0.05,left,left,0.46320250000007945,correct,1
Block 2: Binocular_Crowded,90,0.05,left,right,0.6597373000004154,false,0
Block 2: Binocular_Crowded,91,0.060000000000000005,right,right,0.816107699999975,correct,1
Block 2: Binocular_Crowded,92,0.060000000000000005,left,right,0.5986441999998533,false,0
Block 2: Binocular_Crowded,93,0.07,right,right,0.5479782999996132,correct,1
Block 2: Binocular_Crowded,94,0.07,right,right,0.6915139999996427,correct,1
Block 2: Binocular_Crowded,95,0.060000000000000005,right,right,0.683705700000246,correct,1
Block 2: Binocular_Crowded,96,-0.060000000000000005,left,left,0.4747947999999269,correct,1
Block 2: Binocular_Crowded,97,-0.05,left,left,0.7560601000000133,correct,1
Block 2: Binocular_Crowded,98,0.05,right,right,0.9604027999998834,correct,1
Block 2: Binocular_Crowded,99,-0.04,left,left,0.5609208000000763,correct,1
Block 2: Binocular_Crowded,100,0.04,right,right,0.7560542999999598,correct,1
Block 2: Binocular_Crowded,101,0.03,left,right,0.711078599999837,false,0
Block 2: Binocular_Crowded,102,0.04,right,right,0.7616634999999405,correct,1
Block 2: Binocular_Crowded,103,-0.04,left,left,0.5170173000001341,correct,1
Block 2: Binocular_Crowded,104,0.03,left,right,0.6893261000000166,false,0
Block 2: Binocular_Crowded,105,0.04,right,right,0.8363190999998551,correct,1
Block 2: Binocular_Crowded,106,0.04,left,right,0.7840472999996564,false,0
Block 2: Binocular_Crowded,107,-0.05,left,left,1.0326642999998512,correct,1
