label,trials,offset,keys,direction,response_time,accuracy,response_numeric
Block 1: Binocular_Standard,0,0.2,right,right,29.40034612599993,correct,1
Block 1: Binocular_Standard,1,0.2,right,right,1.538895042999684,correct,1
Block 1: Binocular_Standard,2,-0.2,left,left,0.647898802999407,correct,1
Block 1: Binocular_Standard,3,-0.2,left,left,0.5569538310001008,correct,1
Block 1: Binocular_Standard,4,-0.19,left,left,1.001791788000446,correct,1
Block 1: Binocular_Standard,5,0.19,right,right,0.5767986359996939,correct,1
Block 1: Binocular_Standard,6,0.19,right,right,0.5562288840001202,correct,1
Block 1: Binocular_Standard,7,-0.19,left,left,0.5563936139997168,correct,1
Block 1: Binocular_Standard,8,-0.18,left,left,1.3968098610002926,correct,1
Block 1: Binocular_Standard,9,-0.18,left,left,1.4276631909997377,correct,1
Block 1: Binocular_Standard,10,-0.16999999999999998,left,left,1.1743681569996625,correct,1
Block 1: Binocular_Standard,11,-0.16999999999999998,left,left,0.5872461270000713,correct,1
Block 1: Binocular_Standard,12,0.18,right,right,0.5665130309998858,correct,1
Block 1: Binocular_Standard,13,-0.15999999999999998,left,left,0.5463549679998323,correct,1
Block 1: Binocular_Standard,14,-0.15999999999999998,left,left,0.47578234799948405,correct,1
Block 1: Binocular_Standard,15,-0.14999999999999997,left,left,0.3950489290000405,correct,1
Block 1: Binocular_Standard,16,-0.14999999999999997,left,left,0.4449627589992815,correct,1
Block 1: Binocular_Standard,17,-0.13999999999999996,right,left,0.7491354730000239,false,0
Block 1: Binocular_Standard,18,-0.14999999999999997,left,left,0.6891865819998202,correct,1
Block 1: Binocular_Standard,19,0.18,right,right,0.4654810350002663,correct,1
Block 1: Binocular_Standard,20,-0.14999999999999997,left,left,0.44538576700051635,correct,1
Block 1: Binocular_Standard,21,0.16999999999999998,right,right,0.7997241719995145,correct,1
Block 1: Binocular_Standard,22,0.16999999999999998,right,right,0.5260294230001819,correct,1
Block 1: Binocular_Standard,23,0.15999999999999998,right,right,0.49568561500018404,correct,1
Block 1: Binocular_Standard,24,0.15999999999999998,right,right,0.5877091580005072,correct,1
Block 1: Binocular_Standard,25,-0.13999999999999996,left,left,0.525840960000096,correct,1
Block 1: Binocular_Standard,26,0.14999999999999997,right,right,0.5468100420002884,correct,1
Block 1: Binocular_Standard,27,-0.13999999999999996,left,left,0.42505357899972296,correct,1
Block 1: Binocular_Standard,28,-0.12999999999999995,left,left,0.4147071719999076,correct,1
Block 1: Binocular_Standard,29,-0.12999999999999995,left,left,0.4956619390004562,correct,1
Block 1: Binocular_Standard,30,0.14999999999999997,right,right,0.39436971899976925,correct,1
Block 1: Binocular_Standard,31,-0.11999999999999995,left,left,0.3844076330005919,correct,1
Block 1: Binocular_Standard,32,-0.11999999999999995,right,left,0.9414147449997472,false,0
Block 1: Binocular_Standard,33,-0.12999999999999995,left,left,0.4351335649998873,correct,1
Block 1: Binocular_Standard,34,-0.12999999999999995,left,left,0.39418759000000136,correct,1
Block 1: Binocular_Standard,35,0.13999999999999996,right,right,0.4956932710001638,correct,1
Block 1: Binocular_Standard,36,0.13999999999999996,right,right,0.4860896670006696,correct,1
Block 1: Binocular_Standard,37,-0.11999999999999995,left,left,0.43526321100034693,correct,1
Block 1: Binocular_Standard,38,0.12999999999999995,right,right,0.32408683199992083,correct,1
Block 1: Binocular_Standard,39,0.12999999999999995,right,right,0.3947703419999016,correct,1
Block 1: Binocular_Standard,40,0.11999999999999995,right,right,0.5157205610003075,correct,1
Block 1: Binocular_Standard,41,0.11999999999999995,right,right,0.3443546869993952,correct,1
Block 1: Binocular_Standard,42,-0.11999999999999995,left,left,0.3237700700001369,correct,1
Block 1: Binocular_Standard,43,-0.10999999999999996,left,left,0.45544633000008616,correct,1
Block 1: Binocular_Standard,44,-0.10999999999999996,left,left,0.31339130099968315,correct,1
Block 1: Binocular_Standard,45,-0.09999999999999996,left,left,0.38424723200023436,correct,1
Block 1: Binocular_Standard,46,0.10999999999999996,right,right,0.2932026340004086,correct,1
Block 1: Binocular_Standard,47,0.10999999999999996,right,right,0.33377371699953073,correct,1
Block 1: Binocular_Standard,48,0.09999999999999996,right,right,0.31429252899943094,correct,1
Block 1: Binocular_Standard,49,0.09999999999999996,right,right,0.3542197880005915,correct,1
Block 1: Binocular_Standard,50,0.08999999999999997,right,right,0.41487519500060444,correct,1
Block 1: Binocular_Standard,51,-0.09999999999999996,left,left,0.3336573650003629,correct,1
Block 1: Binocular_Standard,52,-0.08999999999999997,right,left,0.8001925670005221,false,0
Block 1: Binocular_Standard,53,0.08999999999999997,right,right,0.4048087609999129,correct,1
Block 1: Binocular_Standard,54,0.07999999999999997,right,right,0.3336770329997307,correct,1
Block 1: Binocular_Standard,55,0.07999999999999997,right,right,0.33376061400031176,correct,1
Block 1: Binocular_Standard,56,-0.09999999999999996,left,left,0.39436053600002197,correct,1
Block 1: Binocular_Standard,57,-0.09999999999999996,left,left,0.46540102700055286,correct,1
Block 1: Binocular_Standard,58,0.06999999999999998,right,right,0.44563988800018706,correct,1
Block 1: Binocular_Standard,59,-0.08999999999999997,left,left,0.4963485540001784,correct,1
Block 1: Binocular_Standard,60,0.06999999999999998,right,right,0.4148293020007259,correct,1
Block 1: Binocular_Standard,61,-0.08999999999999997,left,left,0.5769254899996668,correct,1
Block 1: Binocular_Standard,62,0.05999999999999998,right,right,0.37444737300029374,correct,1
Block 1: Binocular_Standard,63,-0.07999999999999997,left,left,0.40466237000055116,correct,1
