label,trials,offset,keys,direction,response_time,accuracy,response_numeric
Block 1: Binocular_Standard,0,0.15,right,right,250.15871399999997,correct,1
Block 1: Binocular_Standard,1,0.15,right,right,9.516615499999943,correct,1
Block 1: Binocular_Standard,2,-0.13999999999999999,left,left,5.013762699999916,correct,1
Block 1: Binocular_Standard,3,-0.13999999999999999,left,left,1.1696527000000287,correct,1
Block 1: Binocular_Standard,4,-0.12999999999999998,left,left,0.5383447000000388,correct,1
Block 1: Binocular_Standard,5,0.12999999999999998,right,right,0.5377091999999948,correct,1
Block 1: Binocular_Standard,6,-0.11999999999999998,left,left,0.4739557999999988,correct,1
Block 1: Binocular_Standard,7,0.11999999999999998,right,right,0.4533497999999554,correct,1
Block 1: Binocular_Standard,8,0.10999999999999999,right,right,0.41227619999995113,correct,1
Block 1: Binocular_Standard,9,-0.10999999999999999,left,left,0.43018389999997453,correct,1
Block 1: Binocular_Standard,10,-0.09999999999999999,left,left,0.4445982999999387,correct,1
Block 1: Binocular_Standard,11,-0.09999999999999999,left,left,0.5434619000000112,correct,1
Block 1: Binocular_Standard,12,-0.09,left,left,0.39322709999999006,correct,1
Block 1: Binocular_Standard,13,0.09,right,right,0.44477370000004157,correct,1
Block 1: Binocular_Standard,14,-0.08,left,left,0.485710299999937,correct,1
Block 1: Binocular_Standard,15,0.08,right,right,0.3269219000000021,correct,1
Block 1: Binocular_Standard,16,-0.07,left,left,0.3576535000000831,correct,1
Block 1: Binocular_Standard,17,-0.07,left,left,0.5367904999999382,correct,1
Block 1: Binocular_Standard,18,0.060000000000000005,right,right,0.524236999999971,correct,1
Block 1: Binocular_Standard,19,0.060000000000000005,right,right,0.6230848000000151,correct,1
Block 1: Binocular_Standard,20,-0.05,left,left,0.6062216000000262,correct,1
Block 1: Binocular_Standard,21,-0.05,left,left,0.39604049999991275,correct,1
Block 1: Binocular_Standard,22,-0.04,right,left,0.672700299999974,false,0
Block 1: Binocular_Standard,23,-0.05,right,left,0.7839734000000362,false,0
Block 1: Binocular_Standard,24,-0.060000000000000005,left,left,0.47464720000004945,correct,1
Block 1: Binocular_Standard,25,-0.060000000000000005,left,left,0.4865345000000616,correct,1
Block 1: Binocular_Standard,26,0.05,right,right,0.3688657999999805,correct,1
Block 1: Binocular_Standard,27,0.05,right,right,0.36854649999997946,correct,1
Block 1: Binocular_Standard,28,0.04,right,right,0.345097399999986,correct,1
Block 1: Binocular_Standard,29,0.04,right,right,0.3717349999999442,correct,1
Block 1: Binocular_Standard,30,0.03,right,right,0.42057099999999537,correct,1
Block 1: Binocular_Standard,31,-0.03,right,left,0.30391310000004523,false,0
Block 1: Binocular_Standard,32,-0.04,left,left,0.42346629999997276,correct,1
Block 1: Binocular_Standard,33,0.04,left,right,0.8028888000000052,false,0
Block 1: Binocular_Standard,34,0.05,right,right,0.33511569999996027,correct,1
Block 1: Binocular_Standard,35,0.05,right,right,0.4204806999999846,correct,1
Block 1: Binocular_Standard,36,0.04,right,right,0.46202210000001287,correct,1
Block 1: Binocular_Standard,37,0.04,right,right,0.43197509999993144,correct,1
Block 1: Binocular_Standard,38,0.03,right,right,0.8051269000000048,correct,1
Block 1: Binocular_Standard,39,-0.03,left,left,0.7720484999999826,correct,1
Block 1: Binocular_Standard,40,-0.019999999999999997,left,left,0.5075961000000007,correct,1
Block 1: Binocular_Standard,41,0.019999999999999997,right,right,0.7389223000000129,correct,1
Block 1: Binocular_Standard,42,-0.009999999999999997,right,left,0.4967163999999684,false,0
Block 1: Binocular_Standard,43,0.019999999999999997,right,right,0.5701292999999623,correct,1
Block 1: Binocular_Standard,44,0.019999999999999997,right,right,0.5580268999999589,correct,1
Block 1: Binocular_Standard,45,0.009999999999999997,right,right,0.5111973000000489,correct,1
Block 1: Binocular_Standard,46,0.009999999999999997,left,right,0.529254900000069,false,0
Block 1: Binocular_Standard,47,-0.019999999999999997,right,left,0.265986200000043,false,0
Block 1: Binocular_Standard,48,0.03,left,right,0.7531701999999996,false,0
Block 1: Binocular_Standard,49,0.04,right,right,1.0253433000000314,correct,1
Block 1: Binocular_Standard,50,-0.04,right,left,0.7896309999999858,false,0
Block 1: Binocular_Standard,51,-0.05,left,left,0.25032249999992473,correct,1
Block 1: Binocular_Standard,52,0.05,right,right,0.49198569999998654,correct,1
Block 1: Binocular_Standard,53,0.04,right,right,0.537053599999922,correct,1
Block 1: Binocular_Standard,54,-0.04,right,left,0.7138743000000431,false,0
Block 1: Binocular_Standard,55,-0.05,right,left,0.9276529999999639,false,0
Block 1: Binocular_Standard,56,-0.060000000000000005,left,left,1.030061000000046,correct,1
Block 1: Binocular_Standard,57,-0.060000000000000005,right,left,0.6037136999999575,false,0
Block 1: Binocular_Standard,58,0.07,right,right,0.4957623999999896,correct,1
Block 1: Binocular_Standard,59,-0.07,left,left,0.5848310000000083,correct,1
Block 1: Binocular_Standard,60,-0.060000000000000005,left,left,0.4970456999999442,correct,1
Block 1: Binocular_Standard,61,-0.060000000000000005,left,left,0.5443076999999903,correct,1
Block 1: Binocular_Standard,62,-0.05,left,left,0.6955887999999959,correct,1
Block 1: Binocular_Standard,63,-0.05,left,left,0.5780951000000414,correct,1
Block 1: Binocular_Standard,64,0.04,right,right,0.4175923000000239,correct,1
Block 1: Binocular_Standard,65,0.04,right,right,0.3982425000000376,correct,1
Block 1: Binocular_Standard,66,-0.03,right,left,0.3779045999999653,false,0
Block 1: Binocular_Standard,67,0.04,right,right,0.390061199999991,correct,1
Block 1: Binocular_Standard,68,0.04,right,right,0.5030014999999821,correct,1
Block 1: Binocular_Standard,69,0.03,left,right,0.758397299999956,false,0
Block 1: Binocular_Standard,70,-0.04,right,left,1.0643228000000136,false,0
Block 1: Binocular_Standard,71,-0.05,right,left,0.7716004000000112,false,0
Block 1: Binocular_Standard,72,0.060000000000000005,right,right,0.4072797000000037,correct,1
Block 1: Binocular_Standard,73,-0.060000000000000005,right,left,0.7214572999999973,false,0
Block 1: Binocular_Standard,74,-0.07,left,left,0.5050690000000486,correct,1
Block 1: Binocular_Standard,75,-0.07,left,left,0.43294430000003103,correct,1
Block 1: Binocular_Standard,76,-0.060000000000000005,left,left,0.5047144999999773,correct,1
Block 1: Binocular_Standard,77,-0.060000000000000005,left,left,0.4108654999999999,correct,1
Block 1: Binocular_Standard,78,-0.05,left,left,0.35486089999994874,correct,1
Block 1: Binocular_Standard,79,0.05,right,right,0.43480720000002293,correct,1
Block 1: Binocular_Standard,80,0.04,right,right,0.38932520000003024,correct,1
Block 1: Binocular_Standard,81,0.04,right,right,0.4549716999999873,correct,1
Block 1: Binocular_Standard,82,0.03,right,right,0.6362100000000055,correct,1
Block 1: Binocular_Standard,83,0.03,right,right,0.7100673999999572,correct,1
Block 1: Binocular_Standard,84,0.019999999999999997,right,right,1.6593154999999342,correct,1
Block 1: Binocular_Standard,85,-0.019999999999999997,right,left,0.6037553999999545,false,0
Block 1: Binocular_Standard,86,0.03,right,right,0.49365069999998923,correct,1
Block 1: Binocular_Standard,87,0.03,right,right,0.7479933999999275,correct,1
Block 1: Binocular_Standard,88,0.019999999999999997,right,right,2.813446900000031,correct,1
Block 1: Binocular_Standard,89,-0.019999999999999997,left,left,0.9451382999999396,correct,1
Block 1: Binocular_Standard,90,-0.009999999999999997,left,left,0.6731163000000606,correct,1
Block 1: Binocular_Standard,91,0.009999999999999997,left,right,0.6617280000000392,false,0
Block 1: Binocular_Standard,92,-0.019999999999999997,left,left,0.5964334999999892,correct,1
Block 1: Binocular_Standard,93,-0.019999999999999997,left,left,0.5678263999999444,correct,1
Block 1: Binocular_Standard,94,-0.009999999999999997,left,left,0.7997417999999925,correct,1
Block 1: Binocular_Standard,95,-0.009999999999999997,right,left,0.591395700000021,false,0
Block 1: Binocular_Standard,96,-0.019999999999999997,left,left,0.5636323999999604,correct,1
Block 1: Binocular_Standard,97,0.019999999999999997,left,right,0.4953514000000041,false,0
Block 1: Binocular_Standard,98,0.03,right,right,0.5166378000000122,correct,1
Block 1: Binocular_Standard,99,0.03,right,right,1.4579745000000912,correct,1
Block 1: Binocular_Standard,100,-0.019999999999999997,right,left,0.5515129000000343,false,0
Block 1: Binocular_Standard,101,-0.03,left,left,0.6557701000000407,correct,1
Block 1: Binocular_Standard,102,0.03,left,right,1.101162400000021,false,0
Block 1: Binocular_Standard,103,0.04,left,right,0.7238121000000319,false,0
Block 1: Binocular_Standard,104,-0.05,left,left,0.6117818999999827,correct,1
Block 1: Binocular_Standard,105,-0.05,left,left,0.7309857999999849,correct,1
Block 1: Binocular_Standard,106,-0.04,right,left,0.63101979999999,false,0
Block 1: Binocular_Standard,107,0.05,right,right,0.5296012000000019,correct,1
