label,trials,offset,trial_spacing,keys,direction,response_time,accuracy,response_numeric
Block 1: Monocular_Standard,0,-0.15,0,left,left,0.9674762999638915,correct,True
Block 1: Monocular_Standard,1,0.15,0,right,right,4.073368999990635,correct,True
Block 1: Monocular_Standard,2,-0.13999999999999999,0,left,left,0.4860218000249006,correct,True
Block 1: Monocular_Standard,3,-0.13999999999999999,0,left,left,0.3925800999859348,correct,True
Block 1: Monocular_Standard,4,-0.12999999999999998,0,left,left,0.6194754999596626,correct,True
Block 1: Monocular_Standard,5,-0.12999999999999998,0,left,left,0.39108860003761947,correct,True
Block 1: Monocular_Standard,6,0.11999999999999998,0,right,right,0.4131193000357598,correct,True
Block 1: Monocular_Standard,7,0.11999999999999998,0,right,right,0.4307270999997854,correct,True
Block 1: Monocular_Standard,8,0.10999999999999999,0,right,right,0.37074369995389134,correct,True
Block 1: Monocular_Standard,9,-0.10999999999999999,0,left,left,0.3597542000352405,correct,True
Block 1: Monocular_Standard,10,-0.09999999999999999,0,left,left,0.5770927999983542,correct,True
Block 1: Monocular_Standard,11,-0.09999999999999999,0,left,left,0.4431006000377238,correct,True
Block 1: Monocular_Standard,12,-0.09,0,left,left,0.5271807999815792,correct,True
Block 1: Monocular_Standard,13,0.09,0,right,right,0.6682001000153832,correct,True
Block 1: Monocular_Standard,14,0.08,0,right,right,0.32099949999246746,correct,True
Block 1: Monocular_Standard,15,0.08,0,right,right,0.3817120000021532,correct,True
Block 1: Monocular_Standard,16,-0.07,0,left,left,0.31989060004707426,correct,True
Block 1: Monocular_Standard,17,-0.07,0,left,left,0.4826972000300884,correct,True
Block 1: Monocular_Standard,18,0.060000000000000005,0,right,right,0.40286299999570474,correct,True
Block 1: Monocular_Standard,19,0.060000000000000005,0,right,right,0.3906972000258975,correct,True
Block 1: Monocular_Standard,20,-0.05,0,left,left,0.47331549995578825,correct,True
Block 1: Monocular_Standard,21,-0.05,0,left,left,0.5164054000051692,correct,True
Block 1: Monocular_Standard,22,-0.04,0,right,left,0.43364000000292435,false,False
Block 1: Monocular_Standard,23,-0.05,0,left,left,0.42170559999067336,correct,True
