label,trials,offset,trial_spacing,keys,direction,response_time,accuracy,response_numeric
Block 1: Binocular_Standard,0,-0.15,0,left,left,1.0605272999964654,correct,1
Block 1: Binocular_Standard,1,0.15,0,right,right,0.7420168000389822,correct,1
Block 1: Binocular_Standard,2,-0.13999999999999999,0,left,left,0.4028311000438407,correct,1
Block 1: Binocular_Standard,3,-0.13999999999999999,0,left,left,0.4323298999806866,correct,1
Block 1: Binocular_Standard,4,0.12999999999999998,0,right,right,0.44027590000769123,correct,1
Block 1: Binocular_Standard,5,0.12999999999999998,0,right,right,0.7197764000156894,correct,1
Block 1: Binocular_Standard,6,0.11999999999999998,0,right,right,0.63889600004768,correct,1
Block 1: Binocular_Standard,7,0.11999999999999998,0,right,right,0.6262955999700353,correct,1
Block 1: Binocular_Standard,8,-0.10999999999999999,0,left,left,0.4428738999995403,correct,1
Block 1: Binocular_Standard,9,-0.10999999999999999,0,left,left,0.4528859999845736,correct,1
Block 1: Binocular_Standard,10,-0.09999999999999999,0,left,left,0.5843244999996386,correct,1
Block 1: Binocular_Standard,11,-0.09999999999999999,0,left,left,0.7914392999955453,correct,1
Block 1: Binocular_Standard,12,0.09,0,right,right,0.3832960000145249,correct,1
Block 1: Binocular_Standard,13,0.09,0,right,right,0.5236434999969788,correct,1
Block 1: Binocular_Standard,14,0.08,0,right,right,0.6506193000241183,correct,1
Block 1: Binocular_Standard,15,-0.08,0,left,left,0.44381739996606484,correct,1
Block 1: Binocular_Standard,16,-0.07,0,left,left,0.5253746999660507,correct,1
Block 1: Binocular_Standard,17,-0.07,0,left,left,1.0089120999909937,correct,1
Block 1: Binocular_Standard,18,0.060000000000000005,0,right,right,0.35035389999393374,correct,1
Block 1: Binocular_Standard,19,0.060000000000000005,0,right,right,0.5294860999565572,correct,1
Block 1: Binocular_Standard,20,-0.05,0,right,left,0.605460699996911,false,0
Block 1: Binocular_Standard,21,-0.060000000000000005,0,left,left,0.37011389998951927,correct,1
Block 1: Binocular_Standard,22,0.060000000000000005,0,right,right,0.3281134000280872,correct,1
Block 1: Binocular_Standard,23,0.05,0,right,right,0.3801009999588132,correct,1
Block 1: Binocular_Standard,24,-0.05,0,right,left,0.4554210000205785,false,0
Block 1: Binocular_Standard,25,-0.060000000000000005,0,left,left,0.45410989999072626,correct,1
Block 1: Binocular_Standard,26,-0.060000000000000005,0,left,left,0.7189549999893643,correct,1
Block 1: Binocular_Standard,27,0.05,0,left,right,0.47252269997261465,false,0
Block 1: Binocular_Standard,28,-0.060000000000000005,0,left,left,0.4534284999826923,correct,1
Block 1: Binocular_Standard,29,0.060000000000000005,0,right,right,0.8554178000194952,correct,1
Block 1: Binocular_Standard,30,0.05,0,right,right,0.7226211000233889,correct,1
Block 1: Binocular_Standard,31,-0.05,0,left,left,0.42077549995156005,correct,1
Block 1: Binocular_Standard,32,0.04,0,left,right,0.6972553999512456,false,0
Block 1: Binocular_Standard,33,-0.05,0,left,left,0.6780832000076771,correct,1
Block 1: Binocular_Standard,34,-0.05,0,left,left,0.771739499992691,correct,1
Block 1: Binocular_Standard,35,0.04,0,left,right,0.5982098000240512,false,0
Block 1: Binocular_Standard,36,0.05,0,right,right,0.5153677000198513,correct,1
Block 1: Binocular_Standard,37,0.05,0,right,right,0.5458391000283882,correct,1
Block 1: Binocular_Standard,38,0.04,0,right,right,0.41051410004729405,correct,1
Block 1: Binocular_Standard,39,-0.04,0,right,left,0.5033265000092797,false,0
Block 1: Binocular_Standard,40,-0.05,0,left,left,0.4443410999956541,correct,1
Block 1: Binocular_Standard,41,0.05,0,left,right,0.462708700040821,false,0
