label,trials,offset,keys,direction,response_time,accuracy,response_numeric
Block 1: Binocular_Standard,0,-0.15,right,left,114.43746780000004,false,0
Block 1: Binocular_Standard,1,0.16,right,right,1.4322652000000744,correct,1
Block 1: Binocular_Standard,2,-0.16,left,left,16.557191699999976,correct,1
Block 1: Binocular_Standard,3,-0.15,left,left,7.291634899999963,correct,1
Block 1: Binocular_Standard,4,0.15,right,right,1.6267023999999992,correct,1
Block 1: Binocular_Standard,5,-0.13999999999999999,left,left,1.6087841999999455,correct,1
Block 1: Binocular_Standard,6,-0.13999999999999999,left,left,4.455930999999964,correct,1
Block 1: Binocular_Standard,7,-0.12999999999999998,left,left,2.096075799999994,correct,1
Block 1: Binocular_Standard,8,0.12999999999999998,right,right,1.4343243000000712,correct,1
Block 1: Binocular_Standard,9,-0.11999999999999998,left,left,0.9098932000000559,correct,1
Block 1: Binocular_Standard,10,0.11999999999999998,right,right,1.1254443000000265,correct,1
Block 1: Binocular_Standard,11,0.10999999999999999,right,right,0.79059309999991,correct,1
Block 1: Binocular_Standard,12,0.10999999999999999,right,right,0.9984070000000429,correct,1
Block 1: Binocular_Standard,13,0.09999999999999999,right,right,1.197773100000063,correct,1
Block 1: Binocular_Standard,14,0.09999999999999999,right,right,1.4945738999999776,correct,1
Block 1: Binocular_Standard,15,-0.09,left,left,1.5101895999999897,correct,1
Block 1: Binocular_Standard,16,-0.09,left,left,1.119934599999965,correct,1
Block 1: Binocular_Standard,17,-0.08,left,left,0.9402145000000246,correct,1
Block 1: Binocular_Standard,18,-0.08,left,left,1.6547848000000158,correct,1
Block 1: Binocular_Standard,19,-0.07,left,left,1.2954502000000048,correct,1
Block 1: Binocular_Standard,20,0.07,right,right,0.7622333000000481,correct,1
Block 1: Binocular_Standard,21,-0.060000000000000005,left,left,0.852756500000055,correct,1
Block 1: Binocular_Standard,22,0.060000000000000005,right,right,0.7886048999999957,correct,1
Block 1: Binocular_Standard,23,0.05,right,right,1.2865364000000454,correct,1
Block 1: Binocular_Standard,24,-0.05,left,left,0.6732015000000047,correct,1
Block 1: Binocular_Standard,25,-0.04,left,left,1.044678900000008,correct,1
Block 1: Binocular_Standard,26,-0.04,right,left,1.0246623000000454,false,0
Block 1: Binocular_Standard,27,0.05,right,right,1.0370054999999638,correct,1
Block 1: Binocular_Standard,28,-0.05,left,left,0.7023342999999613,correct,1
Block 1: Binocular_Standard,29,-0.04,left,left,0.8953281999999945,correct,1
Block 1: Binocular_Standard,30,0.04,right,right,0.6667077000000745,correct,1
Block 1: Binocular_Standard,31,-0.03,right,left,0.778614300000072,false,0
