label,trials,offset,trial_spacing,keys,direction,response_time,accuracy,response_numeric
Block 1: Monocular_Standard,0,0.15,0,right,right,2.764698099985253,correct,True
Block 1: Monocular_Standard,1,-0.15,0,left,left,0.5075002000085078,correct,True
Block 1: Monocular_Standard,2,-0.13999999999999999,0,left,left,0.38204350002342835,correct,True
Block 1: Monocular_Standard,3,-0.13999999999999999,0,left,left,0.46654080000007525,correct,True
Block 1: Monocular_Standard,4,0.12999999999999998,0,right,right,0.4951522999908775,correct,True
Block 1: Monocular_Standard,5,0.12999999999999998,0,right,right,0.39129190001403913,correct,True
Block 1: Monocular_Standard,6,0.11999999999999998,0,right,right,0.4123968000058085,correct,True
Block 1: Monocular_Standard,7,0.11999999999999998,0,right,right,0.3713042000308633,correct,True
Block 1: Monocular_Standard,8,0.10999999999999999,0,right,right,0.6598898000083864,correct,True
Block 1: Monocular_Standard,9,0.10999999999999999,0,right,right,0.32046570000238717,correct,True
Block 1: Monocular_Standard,10,0.09999999999999999,0,right,right,0.5455004000104964,correct,True
Block 1: Monocular_Standard,11,0.09999999999999999,0,right,right,0.3814622000209056,correct,True
Block 1: Monocular_Standard,12,0.09,0,right,right,0.40497159998631105,correct,True
Block 1: Monocular_Standard,13,0.09,0,right,right,0.43275570002151653,correct,True
Block 1: Monocular_Standard,14,0.08,0,right,right,0.3619986000121571,correct,True
Block 1: Monocular_Standard,15,0.08,0,right,right,0.4121846000198275,correct,True
Block 1: Monocular_Standard,16,0.07,0,right,right,0.4334666000213474,correct,True
Block 1: Monocular_Standard,17,0.07,0,right,right,0.34069050004472956,correct,True
Block 1: Monocular_Standard,18,-0.060000000000000005,0,left,left,0.47494629997527227,correct,True
Block 1: Monocular_Standard,19,-0.060000000000000005,0,left,left,0.38072610000381246,correct,True
Block 1: Monocular_Standard,20,-0.05,0,left,left,0.799219999986235,correct,True
Block 1: Monocular_Standard,21,-0.05,0,left,left,0.4429072000202723,correct,True
Block 1: Monocular_Standard,22,-0.04,0,right,left,0.6394726000144146,false,False
Block 1: Monocular_Standard,23,0.05,0,right,right,0.4759198999963701,correct,True
Block 1: Monocular_Standard,24,0.05,0,right,right,0.4427443000022322,correct,True
Block 1: Monocular_Standard,25,0.04,0,left,right,0.4416168999741785,false,False
Block 1: Monocular_Standard,26,0.05,0,right,right,0.5253132999641821,correct,True
Block 1: Monocular_Standard,27,0.05,0,right,right,0.5683605999802239,correct,True
Block 1: Monocular_Standard,28,0.04,0,right,right,0.6285704000038095,correct,True
Block 1: Monocular_Standard,29,-0.04,0,left,left,0.5355540000018664,correct,True
Block 1: Monocular_Standard,30,0.03,0,right,right,0.45521439996082336,correct,True
Block 1: Monocular_Standard,31,-0.03,0,left,left,0.32960320002166554,correct,True
Block 1: Monocular_Standard,32,0.019999999999999997,0,right,right,0.32967740000458434,correct,True
Block 1: Monocular_Standard,33,-0.019999999999999997,0,left,left,0.5365681000403129,correct,True
Block 1: Monocular_Standard,34,-0.009999999999999997,0,left,left,0.6068240000167862,correct,True
Block 1: Monocular_Standard,35,-0.009999999999999997,0,left,left,0.4751397999934852,correct,True
Block 1: Monocular_Standard,36,0,0,left,right,0.5047513000317849,false,False
Block 1: Monocular_Standard,37,0.01,0,right,right,0.45385089999763295,correct,True
Block 1: Monocular_Standard,38,0.01,0,right,right,0.807284599984996,correct,True
Block 1: Monocular_Standard,39,-0.0,0,left,left,0.7581472999881953,correct,True
Block 1: Monocular_Standard,40,-0.0,0,right,left,2.927999400009867,false,False
Block 1: Monocular_Standard,41,-0.01,0,right,left,0.4634813999873586,false,False
Block 1: Monocular_Standard,42,-0.02,0,left,left,0.3927393999765627,correct,True
Block 1: Monocular_Standard,43,0.02,0,right,right,0.5152202000026591,correct,True
Block 1: Monocular_Standard,44,0.01,0,right,right,1.101116899983026,correct,True
Block 1: Monocular_Standard,45,0.01,0,left,right,0.5154936999897473,false,False
Block 1: Monocular_Standard,46,0.02,0,left,right,0.47599030000856146,false,False
Block 1: Monocular_Standard,47,-0.03,0,right,left,0.5039222000050358,false,False
Block 1: Monocular_Standard,48,0.04,0,left,right,0.5642722999909893,false,False
Block 1: Monocular_Standard,49,0.05,0,right,right,0.6177864000201225,correct,True
Block 1: Monocular_Standard,50,0.05,0,right,right,0.6286196999717504,correct,True
Block 1: Monocular_Standard,51,0.04,0,right,right,0.35170939995441586,correct,True
Block 1: Monocular_Standard,52,-0.04,0,left,left,0.35170679999282584,correct,True
