label,trials,offset,trial_spacing,keys,direction,response_time,accuracy,response_numeric
Block 1: Binocular_Standard,0,0.15,0,right,right,0.9080139999859966,correct,1
Block 1: Binocular_Standard,1,-0.15,0,left,left,0.42653180001070723,correct,1
Block 1: Binocular_Standard,2,-0.13999999999999999,0,left,left,0.3512181999976747,correct,1
Block 1: Binocular_Standard,3,0.13999999999999999,0,right,right,0.434115500014741,correct,1
Block 1: Binocular_Standard,4,-0.12999999999999998,0,left,left,0.5281098000123166,correct,1
Block 1: Binocular_Standard,5,0.12999999999999998,0,right,right,0.5156164999934845,correct,1
Block 1: Binocular_Standard,6,-0.11999999999999998,0,left,left,0.3851518000010401,correct,1
Block 1: Binocular_Standard,7,-0.11999999999999998,0,left,left,0.3240503999986686,correct,1
Block 1: Binocular_Standard,8,-0.10999999999999999,0,left,left,0.3863429999910295,correct,1
Block 1: Binocular_Standard,9,-0.10999999999999999,0,left,left,0.37807179999072105,correct,1
Block 1: Binocular_Standard,10,0.09999999999999999,0,right,right,0.3602122999727726,correct,1
Block 1: Binocular_Standard,11,-0.09999999999999999,0,left,left,0.3822789000114426,correct,1
Block 1: Binocular_Standard,12,0.09,0,right,right,0.4258490999927744,correct,1
Block 1: Binocular_Standard,13,0.09,0,right,right,0.5132745000300929,correct,1
Block 1: Binocular_Standard,14,0.08,0,right,right,0.428506699972786,correct,1
Block 1: Binocular_Standard,15,-0.08,0,left,left,0.3801300000050105,correct,1
Block 1: Binocular_Standard,16,0.07,0,right,right,0.4021464000106789,correct,1
Block 1: Binocular_Standard,17,-0.07,0,left,left,0.39395269996020943,correct,1
Block 1: Binocular_Standard,18,0.060000000000000005,0,right,right,0.4521862000110559,correct,1
Block 1: Binocular_Standard,19,0.060000000000000005,0,right,right,0.4346444000257179,correct,1
Block 1: Binocular_Standard,20,-0.05,0,left,left,0.4293648999882862,correct,1
Block 1: Binocular_Standard,21,0.05,0,right,right,0.5042415999923833,correct,1
Block 1: Binocular_Standard,22,-0.04,0,right,left,0.37496380001539364,false,0
Block 1: Binocular_Standard,23,0.05,0,right,right,0.5340053999680094,correct,1
Block 1: Binocular_Standard,24,-0.05,0,left,left,0.42781280004419386,correct,1
Block 1: Binocular_Standard,25,-0.04,0,right,left,0.42152039997745305,false,0
Block 1: Binocular_Standard,26,-0.05,0,right,left,0.34351279999827966,false,0
Block 1: Binocular_Standard,27,0.060000000000000005,0,right,right,0.44280000001890585,correct,1
Block 1: Binocular_Standard,28,0.060000000000000005,0,right,right,0.523945199965965,correct,1
Block 1: Binocular_Standard,29,0.05,0,right,right,0.42557590000797063,correct,1
Block 1: Binocular_Standard,30,-0.05,0,left,left,0.41749500000150874,correct,1
Block 1: Binocular_Standard,31,0.04,0,right,right,0.4105324000120163,correct,1
Block 1: Binocular_Standard,32,0.04,0,right,right,0.4272724000038579,correct,1
Block 1: Binocular_Standard,33,0.03,0,right,right,0.3904451000271365,correct,1
Block 1: Binocular_Standard,34,-0.03,0,right,left,0.42367799999192357,false,0
Block 1: Binocular_Standard,35,0.04,0,right,right,0.4319444000138901,correct,1
Block 1: Binocular_Standard,36,0.04,0,right,right,0.4149063999648206,correct,1
Block 1: Binocular_Standard,37,-0.03,0,right,left,0.4451376000070013,false,0
Block 1: Binocular_Standard,38,-0.04,0,right,left,0.7247722000465728,false,0
Block 1: Binocular_Standard,39,-0.05,0,left,left,0.46353170002112165,correct,1
Block 1: Binocular_Standard,40,0.05,0,left,right,0.500431300024502,false,0
Block 1: Binocular_Standard,41,0.060000000000000005,0,right,right,0.571739399980288,correct,1
Block 1: Binocular_Standard,42,-0.060000000000000005,0,right,left,0.5243867000099272,false,0
Block 1: Binocular_Standard,43,0.07,0,left,right,2.212205499992706,false,0
Block 1: Binocular_Standard,44,-0.08,0,right,left,1.0702816999983042,false,0
Block 1: Binocular_Standard,45,-0.09,0,left,left,0.913311899988912,correct,1
Block 1: Binocular_Standard,46,0.09,0,left,right,0.6003519000369124,false,0
Block 1: Binocular_Standard,47,-0.09999999999999999,0,right,left,0.4047642999794334,false,0
Block 1: Binocular_Standard,48,0.10999999999999999,0,right,right,0.5942144999862649,correct,1
Block 1: Binocular_Standard,49,0.10999999999999999,0,right,right,0.47231949999695644,correct,1
Block 1: Binocular_Standard,50,-0.09999999999999999,0,left,left,0.4382317999843508,correct,1
Block 1: Binocular_Standard,51,-0.09999999999999999,0,right,left,0.7414062999887392,false,0
Block 1: Binocular_Standard,52,0.10999999999999999,0,right,right,0.6122209000168368,correct,1
Block 1: Binocular_Standard,53,0.10999999999999999,0,right,right,0.4762123000109568,correct,1
Block 1: Binocular_Standard,54,-0.09999999999999999,0,right,left,0.49516559997573495,false,0
Block 1: Binocular_Standard,55,0.10999999999999999,0,right,right,0.5095275000203401,correct,1
Block 1: Binocular_Standard,56,0.10999999999999999,0,right,right,0.485101800004486,correct,1
Block 1: Binocular_Standard,57,-0.09999999999999999,0,left,left,0.5310001000179909,correct,1
Block 1: Binocular_Standard,58,0.09999999999999999,0,right,right,0.4988442999892868,correct,1
Block 1: Binocular_Standard,59,-0.09,0,right,left,0.5285122999921441,false,0
Block 1: Binocular_Standard,60,0.09999999999999999,0,left,right,0.4687893000082113,false,0
Block 1: Binocular_Standard,61,-0.10999999999999999,0,right,left,0.3749238000018522,false,0
Block 1: Binocular_Standard,62,-0.11999999999999998,0,left,left,0.46028120000846684,correct,1
Block 1: Binocular_Standard,63,0.11999999999999998,0,right,right,0.5404325000126846,correct,1
Block 1: Binocular_Standard,64,-0.10999999999999999,0,left,left,0.5537647999590263,correct,1
Block 1: Binocular_Standard,65,0.10999999999999999,0,right,right,0.7757124999770895,correct,1
Block 1: Binocular_Standard,66,0.09999999999999999,0,right,right,0.5020071999751963,correct,1
Block 1: Binocular_Standard,67,0.09999999999999999,0,right,right,0.4743964000372216,correct,1
Block 1: Binocular_Standard,68,-0.09,0,left,left,0.5231950000161305,correct,1
Block 1: Binocular_Standard,69,-0.09,0,right,left,0.5565564000280574,false,0
Block 1: Binocular_Standard,70,0.09999999999999999,0,right,right,0.4509997999994084,correct,1
Block 1: Binocular_Standard,71,0.09999999999999999,0,right,right,0.5031853000400588,correct,1
Block 1: Binocular_Standard,72,-0.09,0,left,left,0.7183284999919124,correct,1
Block 1: Binocular_Standard,73,-0.09,0,right,left,0.4931609000195749,false,0
Block 1: Binocular_Standard,74,-0.09999999999999999,0,left,left,0.45618239999748766,correct,1
Block 1: Binocular_Standard,75,-0.09999999999999999,0,left,left,0.6140954000293277,correct,1
Block 1: Binocular_Standard,76,0.09,0,left,right,0.6095045999973081,false,0
Block 1: Binocular_Standard,77,0.09999999999999999,0,left,right,0.4497091999510303,false,0
Block 1: Binocular_Standard,78,-0.10999999999999999,0,right,left,0.5919975999859162,false,0
Block 1: Binocular_Standard,79,0.11999999999999998,0,left,right,0.9878417999716476,false,0
Block 1: Binocular_Standard,80,0.12999999999999998,0,right,right,0.8567383000045083,correct,1
Block 1: Binocular_Standard,81,-0.12999999999999998,0,left,left,0.46416279999539256,correct,1
Block 1: Binocular_Standard,82,-0.11999999999999998,0,left,left,0.5124485000269488,correct,1
Block 1: Binocular_Standard,83,0.11999999999999998,0,right,right,0.4762751000234857,correct,1
Block 1: Binocular_Standard,84,0.10999999999999999,0,right,right,0.4261883000144735,correct,1
Block 1: Binocular_Standard,85,-0.10999999999999999,0,left,left,0.5967123000300489,correct,1
Block 1: Binocular_Standard,86,0.09999999999999999,0,right,right,0.44889669999247417,correct,1
Block 1: Binocular_Standard,87,-0.09999999999999999,0,left,left,0.5523461999837309,correct,1
Block 1: Binocular_Standard,88,0.09,0,right,right,0.4664749000221491,correct,1
Block 1: Binocular_Standard,89,-0.09,0,left,left,0.6879396000294946,correct,1
Block 1: Binocular_Standard,90,0.08,0,right,right,0.4347609000396915,correct,1
Block 1: Binocular_Standard,91,-0.08,0,left,left,0.3971350999781862,correct,1
Block 1: Binocular_Standard,92,-0.07,0,right,left,0.3692811999935657,false,0
Block 1: Binocular_Standard,93,-0.08,0,left,left,0.4688347999472171,correct,1
Block 1: Binocular_Standard,94,0.08,0,right,right,0.362638299993705,correct,1
Block 1: Binocular_Standard,95,-0.07,0,left,left,0.3473558000405319,correct,1
Block 1: Binocular_Standard,96,-0.07,0,left,left,0.36911130003863946,correct,1
Block 1: Binocular_Standard,97,-0.060000000000000005,0,left,left,0.29749259998789057,correct,1
Block 1: Binocular_Standard,98,-0.060000000000000005,0,left,left,0.35859409999102354,correct,1
Block 1: Binocular_Standard,99,-0.05,0,left,left,0.29252360004466027,correct,1
Block 1: Binocular_Standard,100,0.05,0,left,right,0.2821105000330135,false,0
Block 1: Binocular_Standard,101,-0.060000000000000005,0,left,left,0.38056380004854873,correct,1
Block 1: Binocular_Standard,102,-0.060000000000000005,0,right,left,0.3338023999822326,false,0
Block 1: Binocular_Standard,103,-0.07,0,left,left,0.26481370005058125,correct,1
Block 1: Binocular_Standard,104,0.07,0,right,right,0.3294663000269793,correct,1
Block 1: Binocular_Standard,105,0.060000000000000005,0,right,right,0.45478410000214353,correct,1
Block 1: Binocular_Standard,106,0.060000000000000005,0,right,right,0.3990813000127673,correct,1
Block 1: Binocular_Standard,107,-0.05,0,right,left,0.45665579999331385,false,0
Block 1: Binocular_Standard,108,0.060000000000000005,0,right,right,0.41341719997581095,correct,1
Block 1: Binocular_Standard,109,0.060000000000000005,0,right,right,0.48919549997663125,correct,1
Block 1: Binocular_Standard,110,-0.05,0,right,left,0.43392949999542907,false,0
Block 1: Binocular_Standard,111,0.060000000000000005,0,right,right,0.3579437999869697,correct,1
Block 1: Binocular_Standard,112,-0.060000000000000005,0,left,left,0.5136118000373244,correct,1
Block 1: Binocular_Standard,113,-0.05,0,right,left,0.550634200044442,false,0
Block 1: Binocular_Standard,114,-0.060000000000000005,0,right,left,0.3831536999787204,false,0
Block 1: Binocular_Standard,115,0.07,0,right,right,0.3821052000275813,correct,1
Block 1: Binocular_Standard,116,0.07,0,right,right,0.34347950003575534,correct,1
Block 1: Binocular_Standard,117,0.060000000000000005,0,right,right,0.44624520000070333,correct,1
Block 1: Binocular_Standard,118,0.060000000000000005,0,left,right,0.8756745999562554,false,0
Block 1: Binocular_Standard,119,-0.07,0,right,left,0.5374626999837346,false,0
Block 1: Binocular_Standard,120,-0.08,0,right,left,0.396831399993971,false,0
Block 1: Binocular_Standard,121,-0.09,0,left,left,0.43586880003567785,correct,1
Block 1: Binocular_Standard,122,0.09,0,right,right,0.5478029000223614,correct,1
Block 1: Binocular_Standard,123,0.08,0,right,right,0.44479979999596253,correct,1
Block 1: Binocular_Standard,124,0.08,0,right,right,0.3898464000085369,correct,1
Block 1: Binocular_Standard,125,-0.07,0,right,left,0.370985199988354,false,0
Block 1: Binocular_Standard,126,0.08,0,right,right,0.49437239998951554,correct,1
Block 1: Binocular_Standard,127,0.08,0,right,right,0.4066226999857463,correct,1
Block 1: Binocular_Standard,128,-0.07,0,left,left,0.696404300048016,correct,1
Block 1: Binocular_Standard,129,0.07,0,right,right,0.5465426999726333,correct,1
Block 1: Binocular_Standard,130,0.060000000000000005,0,left,right,0.5891177000012249,false,0
Block 1: Binocular_Standard,131,0.07,0,left,right,0.7575861999648623,false,0
Block 1: Binocular_Standard,132,-0.08,0,left,left,0.6743778999662027,correct,1
Block 1: Binocular_Standard,133,0.08,0,right,right,0.4229380000033416,correct,1
Block 1: Binocular_Standard,134,0.07,0,right,right,0.7945347999921069,correct,1
Block 1: Binocular_Standard,135,0.07,0,left,right,0.7903540000552312,false,0
Block 1: Binocular_Standard,136,-0.08,0,right,left,0.44808900001225993,false,0
Block 1: Binocular_Standard,137,0.09,0,right,right,0.48573399998713285,correct,1
Block 1: Binocular_Standard,138,0.09,0,left,right,0.4910550999920815,false,0
Block 1: Binocular_Standard,139,0.09999999999999999,0,right,right,0.35249839996686205,correct,1
Block 1: Binocular_Standard,140,0.09999999999999999,0,right,right,0.4852668000385165,correct,1
Block 1: Binocular_Standard,141,0.09,0,right,right,0.5901582000078633,correct,1
Block 1: Binocular_Standard,142,-0.09,0,left,left,0.46554960001958534,correct,1
Block 1: Binocular_Standard,143,-0.08,0,left,left,0.5860122999874875,correct,1
Block 1: Binocular_Standard,144,-0.08,0,left,left,0.4408225000370294,correct,1
Block 1: Binocular_Standard,145,0.07,0,right,right,0.5016432999982499,correct,1
Block 1: Binocular_Standard,146,-0.07,0,left,left,0.41462270001647994,correct,1
Block 1: Binocular_Standard,147,-0.060000000000000005,0,left,left,0.356923800020013,correct,1
Block 1: Binocular_Standard,148,-0.060000000000000005,0,left,left,0.5423021000460722,correct,1
Block 1: Binocular_Standard,149,-0.05,0,right,left,0.394950499990955,false,0
Block 1: Binocular_Standard,150,0.060000000000000005,0,left,right,0.3618148000095971,false,0
Block 1: Binocular_Standard,151,-0.07,0,left,left,0.3650451000430621,correct,1
Block 1: Binocular_Standard,152,-0.07,0,left,left,0.4286255000042729,correct,1
Block 1: Binocular_Standard,153,0.060000000000000005,0,right,right,0.4609879000345245,correct,1
Block 1: Binocular_Standard,154,0.060000000000000005,0,left,right,0.38061229995219037,false,0
Block 1: Binocular_Standard,155,-0.07,0,left,left,0.40946039999835193,correct,1
Block 1: Binocular_Standard,156,-0.07,0,left,left,0.48010340001201257,correct,1
Block 1: Binocular_Standard,157,-0.060000000000000005,0,right,left,0.4599696000223048,false,0
Block 1: Binocular_Standard,158,-0.07,0,left,left,0.416750900039915,correct,1
Block 1: Binocular_Standard,159,0.07,0,right,right,0.5265927000436932,correct,1
Block 1: Binocular_Standard,160,-0.060000000000000005,0,right,left,1.0061861000140198,false,0
Block 1: Binocular_Standard,161,-0.07,0,left,left,0.5100080000120215,correct,1
Block 1: Binocular_Standard,162,-0.07,0,right,left,0.5523071000352502,false,0
Block 1: Binocular_Standard,163,-0.08,0,left,left,0.3662332000094466,correct,1
Block 1: Binocular_Standard,164,0.08,0,right,right,0.4752013999968767,correct,1
Block 1: Binocular_Standard,165,0.07,0,right,right,0.39716920000500977,correct,1
Block 1: Binocular_Standard,166,-0.07,0,left,left,0.3615633999579586,correct,1
Block 1: Binocular_Standard,167,0.060000000000000005,0,left,right,0.3752097000251524,false,0
Block 1: Binocular_Standard,168,0.07,0,left,right,0.31599109998205677,false,0
Block 1: Binocular_Standard,169,0.08,0,right,right,0.3669649999937974,correct,1
Block 2: Binocular_Crowded,0,0.15,0.3065731706531905,left,right,0.5137599000008777,false,0
Block 2: Binocular_Crowded,1,-0.16,0.29404758620566773,right,left,0.5846282999846153,false,0
Block 2: Binocular_Crowded,2,0.17,0.3137409632628306,left,right,0.14433500001905486,false,0
Block 2: Binocular_Crowded,3,-0.18000000000000002,0.2837021201691333,right,left,0.13939399999799207,false,0
Block 2: Binocular_Crowded,4,-0.19000000000000003,0.2877245420449956,right,left,0.1308386999880895,false,0
Block 2: Binocular_Crowded,5,-0.20000000000000004,0.2884895168548248,left,left,0.5884127000463195,correct,1
Block 2: Binocular_Crowded,6,-0.20000000000000004,0.28761155139556666,left,left,0.2401135999825783,correct,1
Block 2: Binocular_Crowded,7,0.19000000000000003,0.30293431510847224,left,right,0.18691829999443144,false,0
Block 2: Binocular_Crowded,8,0.20000000000000004,0.3035959261688284,left,right,0.14269379997858778,false,0
Block 2: Binocular_Crowded,9,0.21000000000000005,0.2866845911732201,right,right,0.10598870000103489,correct,1
Block 2: Binocular_Crowded,10,-0.21000000000000005,0.30633093649846,right,left,0.15342899999814108,false,0
Block 2: Binocular_Crowded,11,0.22000000000000006,0.31286070387860987,left,right,0.9145559999742545,false,0
Block 2: Binocular_Crowded,12,-0.23000000000000007,0.2957851226769837,left,left,0.1384851000038907,correct,1
Block 2: Binocular_Crowded,13,0.23000000000000007,0.2867523314484435,left,right,0.18095020001055673,false,0
Block 2: Binocular_Crowded,14,-0.24000000000000007,0.2855502740066659,right,left,0.12944819999393076,false,0
Block 2: Binocular_Crowded,15,-0.25,0.31804384482291276,right,left,0.11551640002289787,false,0
Block 2: Binocular_Crowded,16,0.25,0.28016884548918963,right,right,0.17014669999480247,correct,1
Block 2: Binocular_Crowded,17,0.25,0.30867220207064294,left,right,0.21589039999525994,false,0
Block 2: Binocular_Crowded,18,0.25,0.31043000364675255,left,right,0.2706004999927245,false,0
Block 2: Binocular_Crowded,19,-0.25,0.31299764471625585,right,left,0.31200509995687753,false,0
Block 2: Binocular_Crowded,20,-0.25,0.28733042323204544,left,left,0.31719629996223375,correct,1
Block 2: Binocular_Crowded,21,0.25,0.30098322178049697,left,right,0.29078260000096634,false,0
Block 2: Binocular_Crowded,22,-0.25,0.30364839017445205,left,left,0.4022545999614522,correct,1
Block 2: Binocular_Crowded,23,-0.25,0.31280872781261543,left,left,0.3512420999468304,correct,1
Block 2: Binocular_Crowded,24,0.24,0.28626341936490246,left,right,0.2985599000239745,false,0
Block 2: Binocular_Crowded,25,0.25,0.2984030800185785,right,right,0.2985738999559544,correct,1
Block 2: Binocular_Crowded,26,0.25,0.3137997920380446,left,right,0.359784199972637,false,0
Block 2: Binocular_Crowded,27,-0.25,0.2911512572210634,right,left,0.3250440999981947,false,0
Block 2: Binocular_Crowded,28,-0.25,0.28761128504237826,left,left,0.19656539999414235,correct,1
Block 2: Binocular_Crowded,29,-0.25,0.2930541371102773,right,left,0.25655400002142414,false,0
Block 2: Binocular_Crowded,30,-0.25,0.2877139592207139,left,left,0.22395169996889308,correct,1
Block 2: Binocular_Crowded,31,-0.25,0.3199220041825119,left,left,0.2308676999527961,correct,1
Block 2: Binocular_Crowded,32,0.24,0.29088617121136884,left,right,0.2923928000382148,false,0
Block 2: Binocular_Crowded,33,-0.25,0.2995178493211694,left,left,0.3393838999909349,correct,1
Block 2: Binocular_Crowded,34,-0.25,0.3118721258511276,left,left,0.3684796000015922,correct,1
Block 2: Binocular_Crowded,35,0.24,0.2933170429008805,left,right,0.3809601000393741,false,0
Block 2: Binocular_Crowded,36,0.25,0.31894782161306945,left,right,0.3191313000279479,false,0
Block 2: Binocular_Crowded,37,-0.25,0.28483528647536355,right,left,0.2970035999896936,false,0
Block 2: Binocular_Crowded,38,0.25,0.3030751752970339,left,right,0.26186989998677745,false,0
Block 2: Binocular_Crowded,39,0.25,0.2821517910990579,left,right,0.265888299967628,false,0
Block 2: Binocular_Crowded,40,-0.25,0.296996279373636,right,left,0.12283390003722161,false,0
Block 2: Binocular_Crowded,41,-0.25,0.30887644190672775,right,left,0.07509260001825169,false,0
Block 2: Binocular_Crowded,42,0.25,0.3097871905037405,left,right,0.4043218999868259,false,0
Block 2: Binocular_Crowded,43,0.25,0.29148122477943966,left,right,1.2521548999939114,false,0
Block 2: Binocular_Crowded,44,-0.25,0.2935023211492665,left,left,0.17484829999739304,correct,1
Block 2: Binocular_Crowded,45,0.25,0.3157317090322856,left,right,0.187164600007236,false,0
Block 2: Binocular_Crowded,46,0.25,0.28762836602625885,left,right,0.07370089995674789,false,0
Block 2: Binocular_Crowded,47,0.25,0.30135939301593173,right,right,0.08501019998220727,correct,1
Block 2: Binocular_Crowded,48,0.25,0.29366600274071275,right,right,0.27197639999212697,correct,1
