label,trials,offset,keys,direction,response_time,accuracy,response_numeric
Block 1: Binocular_Standard,0,-0.2,left,left,1.1227688989999933,correct,1
Block 1: Binocular_Standard,1,-0.2,left,left,0.5974571049998758,correct,1
Block 1: Binocular_Standard,2,0.2,right,right,0.13111433299991404,correct,1
Block 1: Binocular_Standard,3,0.2,right,right,0.08054012000002331,correct,1
Block 1: Binocular_Standard,4,0.19,right,right,0.8304369160000533,correct,1
Block 1: Binocular_Standard,5,0.19,right,right,4.385641634999956,correct,1
Block 1: Binocular_Standard,6,0.18,right,right,0.5866374020001786,correct,1
Block 1: Binocular_Standard,7,0.18,right,right,0.4250975519998974,correct,1
Block 1: Binocular_Standard,8,-0.19,left,left,0.40503492500010907,correct,1
Block 1: Binocular_Standard,9,0.16999999999999998,right,right,0.38442956099993353,correct,1
Block 1: Binocular_Standard,10,-0.19,left,left,0.4149133220000749,correct,1
Block 1: Binocular_Standard,11,0.16999999999999998,right,right,0.3545740930001102,correct,1
Block 1: Binocular_Standard,12,0.15999999999999998,right,right,0.5057564909998291,correct,1
Block 1: Binocular_Standard,13,-0.18,left,left,0.41555317100005595,correct,1
Block 1: Binocular_Standard,14,0.15999999999999998,right,right,0.4857566880000377,correct,1
Block 1: Binocular_Standard,15,0.14999999999999997,right,right,0.5470610500001385,correct,1
Block 1: Binocular_Standard,16,0.14999999999999997,right,right,0.4858226060000561,correct,1
Block 1: Binocular_Standard,17,-0.18,left,left,0.39442172899998695,correct,1
Block 1: Binocular_Standard,18,0.13999999999999996,right,right,0.5668603920000805,correct,1
Block 1: Binocular_Standard,19,-0.16999999999999998,left,left,0.3543104029999995,correct,1
Block 1: Binocular_Standard,20,0.13999999999999996,right,right,0.8604145649999282,correct,1
Block 1: Binocular_Standard,21,-0.16999999999999998,left,left,0.3945389040000009,correct,1
Block 1: Binocular_Standard,22,-0.15999999999999998,left,left,0.4349210259999836,correct,1
Block 1: Binocular_Standard,23,0.12999999999999995,right,right,0.3131296270000803,correct,1
Block 1: Binocular_Standard,24,-0.15999999999999998,left,left,0.2935838229998353,correct,1
Block 1: Binocular_Standard,25,-0.14999999999999997,left,left,0.3340539329999501,correct,1
Block 1: Binocular_Standard,26,0.12999999999999995,right,right,0.3340188910001416,correct,1
Block 1: Binocular_Standard,27,-0.14999999999999997,left,left,0.4555900599998495,correct,1
Block 1: Binocular_Standard,28,0.11999999999999995,right,right,0.4355723720000242,correct,1
Block 1: Binocular_Standard,29,-0.13999999999999996,left,left,0.4961638289998973,correct,1
Block 1: Binocular_Standard,30,-0.13999999999999996,left,left,0.5675079239999832,correct,1
Block 1: Binocular_Standard,31,-0.12999999999999995,left,left,0.4253035890001229,correct,1
Block 1: Binocular_Standard,32,-0.12999999999999995,left,left,0.39434067199999845,correct,1
Block 1: Binocular_Standard,33,0.11999999999999995,right,right,0.36477521400001933,correct,1
Block 1: Binocular_Standard,34,-0.11999999999999995,left,left,0.2830736480000269,correct,1
Block 1: Binocular_Standard,35,-0.11999999999999995,left,left,0.2930301530000179,correct,1
Block 1: Binocular_Standard,36,-0.10999999999999996,left,left,0.4250329859999056,correct,1
Block 1: Binocular_Standard,37,-0.10999999999999996,left,left,0.28291869000008774,correct,1
Block 1: Binocular_Standard,38,-0.09999999999999996,left,left,0.32417253499988874,correct,1
Block 1: Binocular_Standard,39,0.10999999999999996,right,right,0.27323813799989694,correct,1
Block 1: Binocular_Standard,40,0.10999999999999996,right,right,0.35434027399992374,correct,1
Block 1: Binocular_Standard,41,0.09999999999999996,right,right,0.31354678100001365,correct,1
Block 1: Binocular_Standard,42,-0.09999999999999996,left,left,0.3645690309999736,correct,1
Block 1: Binocular_Standard,43,0.09999999999999996,right,right,1.1041217749998395,correct,1
Block 1: Binocular_Standard,44,0.08999999999999997,right,right,0.9010231769998427,correct,1
Block 1: Binocular_Standard,45,0.08999999999999997,right,right,0.4049489789999825,correct,1
Block 1: Binocular_Standard,46,0.07999999999999997,right,right,0.485559387999956,correct,1
Block 1: Binocular_Standard,47,0.07999999999999997,right,right,0.4866709020000144,correct,1
Block 1: Binocular_Standard,48,-0.08999999999999997,left,left,0.31366348499977903,correct,1
Block 1: Binocular_Standard,49,0.06999999999999998,right,right,0.2834572419999404,correct,1
Block 1: Binocular_Standard,50,-0.08999999999999997,left,left,0.35406435599998076,correct,1
