label,trials,offset,trial_spacing,keys,direction,response_time,accuracy,response_numeric
Block 1: Binocular_Standard,0,-0.15,0,left,left,0.8652639000001727,correct,1
Block 1: Binocular_Standard,1,-0.15,0,left,left,0.421135200000208,correct,1
Block 1: Binocular_Standard,2,0.13999999999999999,0,right,right,0.3832561000003807,correct,1
Block 1: Binocular_Standard,3,0.13999999999999999,0,right,right,0.3834492999999384,correct,1
Block 1: Binocular_Standard,4,-0.12999999999999998,0,left,left,0.36641800000006697,correct,1
Block 1: Binocular_Standard,5,0.12999999999999998,0,right,right,0.3613669999999729,correct,1
Block 1: Binocular_Standard,6,0.11999999999999998,0,right,right,0.4191584000000148,correct,1
Block 1: Binocular_Standard,7,-0.11999999999999998,0,left,left,0.6225964000000204,correct,1
Block 1: Binocular_Standard,8,-0.10999999999999999,0,left,left,0.40425120000008974,correct,1
Block 1: Binocular_Standard,9,-0.10999999999999999,0,left,left,0.3554272999999739,correct,1
Block 1: Binocular_Standard,10,0.09999999999999999,0,right,right,0.41969939999989947,correct,1
Block 1: Binocular_Standard,11,0.09999999999999999,0,right,right,0.4149811000002046,correct,1
Block 1: Binocular_Standard,12,-0.09,0,left,left,0.39397939999980736,correct,1
Block 1: Binocular_Standard,13,0.09,0,right,right,0.4718894000002365,correct,1
Block 1: Binocular_Standard,14,-0.08,0,left,left,0.5066541000001052,correct,1
Block 1: Binocular_Standard,15,-0.08,0,left,left,0.3814473000002181,correct,1
Block 1: Binocular_Standard,16,0.07,0,right,right,0.4489968000002591,correct,1
Block 1: Binocular_Standard,17,-0.07,0,left,left,0.5305012999997416,correct,1
Block 1: Binocular_Standard,18,-0.060000000000000005,0,left,left,0.3954964999998083,correct,1
Block 1: Binocular_Standard,19,-0.060000000000000005,0,left,left,0.46394899999995687,correct,1
Block 1: Binocular_Standard,20,0.05,0,right,right,0.47982660000025135,correct,1
Block 1: Binocular_Standard,21,0.05,0,right,right,0.3565674000001309,correct,1
Block 1: Binocular_Standard,22,-0.04,0,left,left,0.49432089999982054,correct,1
Block 1: Binocular_Standard,23,0.04,0,right,right,0.4104665000004388,correct,1
Block 1: Binocular_Standard,24,-0.03,0,left,left,0.5309305000000677,correct,1
