label,trials,offset,keys,direction,response_time,accuracy,response_numeric
Block 1: Binocular_Crowded,0,-0.18,left,left,0.7865752600000633,correct,1
Block 1: Binocular_Crowded,1,0.131,right,right,0.3336407340002552,correct,1
Block 1: Binocular_Crowded,2,0.19,right,right,0.19209504400078004,correct,1
Block 1: Binocular_Crowded,3,-0.14,left,left,0.23235709999971732,correct,1
Block 1: Binocular_Crowded,4,-0.08,left,left,0.28288252000038483,correct,1
Block 1: Binocular_Crowded,5,0.04,right,right,0.18244774699996924,correct,1
Block 1: Binocular_Crowded,6,-0.043,left,left,0.39433465999991313,correct,1
Block 1: Binocular_Crowded,7,-0.22,left,left,0.30333079699994414,correct,1
Block 1: Binocular_Crowded,8,0.1,right,right,0.19215611500021623,correct,1
Block 1: Binocular_Crowded,9,0.06,right,right,0.2939413450003485,correct,1
Block 1: Binocular_Crowded,10,-0.17,left,left,0.23246846400070353,correct,1
Block 1: Binocular_Crowded,11,-0.04,left,left,0.4246795099998053,correct,1
Block 1: Binocular_Crowded,12,0.16,right,right,0.2324534310000672,correct,1
Block 1: Binocular_Crowded,13,-0.02,left,left,0.2528695510000034,correct,1
Block 1: Binocular_Crowded,14,-0.11,left,left,0.21207441800015658,correct,1
Block 1: Binocular_Crowded,15,-0.09,right,left,0.2327452359995732,false,0
Block 1: Binocular_Crowded,16,0.12,right,right,0.25252233700030047,correct,1
Block 1: Binocular_Crowded,17,0.05,right,right,0.5071364799996445,correct,1
Block 1: Binocular_Crowded,18,-0.2,left,left,0.303538037999715,correct,1
Block 1: Binocular_Crowded,19,0.14,right,right,0.34381924999979674,correct,1
Block 1: Binocular_Crowded,20,-0.21,left,left,0.27319320300011896,correct,1
Block 1: Binocular_Crowded,21,0.02,left,right,0.4248633269999118,false,0
Block 1: Binocular_Crowded,22,0.206,right,right,0.38436076499965566,correct,1
Block 1: Binocular_Crowded,23,-0.01,left,left,0.39461071400000947,correct,1
Block 1: Binocular_Crowded,24,0.03,right,right,0.35410783200040896,correct,1
Block 1: Binocular_Crowded,25,0.22,right,right,0.25341814500006876,correct,1
Block 1: Binocular_Crowded,26,0.09,right,right,0.23250317800011544,correct,1
Block 1: Binocular_Crowded,27,0.18,right,right,0.2727540530004262,correct,1
Block 1: Binocular_Crowded,28,-0.206,left,left,0.2744521610002266,correct,1
Block 1: Binocular_Crowded,29,0.043,right,right,0.3645027350003147,correct,1
Block 1: Binocular_Crowded,30,0.13,right,right,0.3847358210005041,correct,1
Block 1: Binocular_Crowded,31,-0.15,left,left,0.34344304900059797,correct,1
Block 1: Binocular_Crowded,32,-0.1,left,left,0.28293004900024243,correct,1
Block 1: Binocular_Crowded,33,-0.05,left,left,0.3234272580002653,correct,1
Block 1: Binocular_Crowded,34,-0.06,left,left,0.2525062290005735,correct,1
Block 1: Binocular_Crowded,35,-0.19,left,left,0.26349404900065565,correct,1
Block 1: Binocular_Crowded,36,-0.07,left,left,0.2525770359998205,correct,1
Block 1: Binocular_Crowded,37,0.2,right,right,0.40473852600007376,correct,1
Block 1: Binocular_Crowded,38,-0.23,left,left,0.22230281999964063,correct,1
Block 1: Binocular_Crowded,39,0.23,right,right,0.22229075900031603,correct,1
Block 1: Binocular_Crowded,40,-0.035,left,left,0.48536860599961074,correct,1
Block 1: Binocular_Crowded,41,0.21,right,right,0.5057613040007709,correct,1
Block 1: Binocular_Crowded,42,0.11,right,right,0.2228674170000886,correct,1
Block 1: Binocular_Crowded,43,0.0,right,right,0.4144999350000944,correct,1
Block 1: Binocular_Crowded,44,0.07,right,right,0.21210723700005474,correct,1
Block 1: Binocular_Crowded,45,0.15,right,right,0.1918869499995708,correct,1
Block 1: Binocular_Crowded,46,0.035,right,right,0.3137259469995115,correct,1
Block 1: Binocular_Crowded,47,0.08,right,right,0.2633284149997053,correct,1
Block 1: Binocular_Crowded,48,-0.12,left,left,0.23247964500023954,correct,1
Block 1: Binocular_Crowded,49,0.01,left,right,0.20305822899990744,false,0
Block 1: Binocular_Crowded,50,-0.03,left,left,0.3032753080005932,correct,1
Block 1: Binocular_Crowded,51,-0.13,left,left,0.2932905090001441,correct,1
Block 1: Binocular_Crowded,52,-0.131,left,left,0.2324208499994711,correct,1
Block 1: Binocular_Crowded,53,0.17,right,right,0.2536153959999865,correct,1
Block 1: Binocular_Crowded,54,-0.16,left,left,0.23228628899960313,correct,1
Block 2: Binocular_Standard,0,0.09,right,right,0.5263947960002042,correct,1
Block 2: Binocular_Standard,1,-0.206,left,left,0.26328858799934096,correct,1
Block 2: Binocular_Standard,2,0.206,right,right,0.19210020900027303,correct,1
Block 2: Binocular_Standard,3,-0.03,left,left,0.3144413859999986,correct,1
Block 2: Binocular_Standard,4,-0.08,left,left,0.2727156090004428,correct,1
Block 2: Binocular_Standard,5,0.01,left,right,0.3236826069996823,false,0
Block 2: Binocular_Standard,6,-0.21,left,left,0.21291887600000337,correct,1
Block 2: Binocular_Standard,7,-0.2,left,left,0.313635659999818,correct,1
Block 2: Binocular_Standard,8,0.1,right,right,0.25270964199989976,correct,1
Block 2: Binocular_Standard,9,-0.131,left,left,0.3847562589999143,correct,1
Block 2: Binocular_Standard,10,-0.02,left,left,0.34398511900053563,correct,1
Block 2: Binocular_Standard,11,-0.043,left,left,0.24260194299949944,correct,1
Block 2: Binocular_Standard,12,-0.19,left,left,0.1718171180000354,correct,1
Block 2: Binocular_Standard,13,-0.05,left,left,0.18183696799951576,correct,1
Block 2: Binocular_Standard,14,0.21,right,right,0.19217191499956243,correct,1
Block 2: Binocular_Standard,15,0.02,left,right,0.33363750300031825,false,0
Block 2: Binocular_Standard,16,0.0,left,right,0.2529068660005578,false,0
Block 2: Binocular_Standard,17,-0.09,left,left,0.30315782300021965,correct,1
Block 2: Binocular_Standard,18,0.15,right,right,0.28341443899989827,correct,1
Block 2: Binocular_Standard,19,-0.01,right,left,0.3542342100008682,false,0
Block 2: Binocular_Standard,20,-0.22,left,left,0.283249197999794,correct,1
Block 2: Binocular_Standard,21,0.16,right,right,0.25330610599939973,correct,1
Block 2: Binocular_Standard,22,-0.15,left,left,0.22253970400015533,correct,1
Block 2: Binocular_Standard,23,-0.16,left,left,0.18222702500042942,correct,1
Block 2: Binocular_Standard,24,0.19,right,right,0.24315058499996667,correct,1
