label,trials,offset,trial_spacing,keys,direction,response_time,accuracy,response_numeric
Block 1: Binocular_Standard,0,-0.15,0,left,left,1.3947832999999719,correct,1
Block 1: Binocular_Standard,1,-0.15,0,left,left,0.5502960999999686,correct,1
Block 1: Binocular_Standard,2,-0.13999999999999999,0,left,left,0.9777811000001293,correct,1
Block 1: Binocular_Standard,3,0.13999999999999999,0,right,right,0.5100208000001203,correct,1
Block 1: Binocular_Standard,4,-0.12999999999999998,0,left,left,0.3525503999999273,correct,1
Block 1: Binocular_Standard,5,0.12999999999999998,0,right,right,0.5642083000000184,correct,1
Block 1: Binocular_Standard,6,0.11999999999999998,0,right,right,0.42448010000020986,correct,1
Block 1: Binocular_Standard,7,-0.11999999999999998,0,left,left,0.3492279000001872,correct,1
Block 1: Binocular_Standard,8,-0.10999999999999999,0,left,left,0.3350127999999586,correct,1
Block 1: Binocular_Standard,9,-0.10999999999999999,0,left,left,0.33130289999985507,correct,1
Block 1: Binocular_Standard,10,-0.09999999999999999,0,left,left,0.33198140000013154,correct,1
Block 1: Binocular_Standard,11,0.09999999999999999,0,right,right,0.32689219999997476,correct,1
Block 1: Binocular_Standard,12,-0.09,0,left,left,0.4447239000000991,correct,1
Block 1: Binocular_Standard,13,0.09,0,right,right,0.34035439999979644,correct,1
Block 1: Binocular_Standard,14,-0.08,0,left,left,0.4367176999999174,correct,1
Block 1: Binocular_Standard,15,0.08,0,right,right,0.31086979999986397,correct,1
Block 1: Binocular_Standard,16,0.07,0,right,right,0.3967294999999922,correct,1
Block 1: Binocular_Standard,17,-0.07,0,left,left,0.2987695000001622,correct,1
Block 1: Binocular_Standard,18,0.060000000000000005,0,right,right,0.3297321000000011,correct,1
Block 1: Binocular_Standard,19,-0.060000000000000005,0,left,left,0.3041290000001027,correct,1
Block 1: Binocular_Standard,20,-0.05,0,left,left,0.5913291000001664,correct,1
Block 1: Binocular_Standard,21,-0.05,0,left,left,0.3259184999999434,correct,1
Block 1: Binocular_Standard,22,0.04,0,right,right,0.41164739999999256,correct,1
Block 1: Binocular_Standard,23,-0.04,0,left,left,0.37642090000008466,correct,1
Block 1: Binocular_Standard,24,0.03,0,right,right,0.5213407999999617,correct,1
Block 1: Binocular_Standard,25,-0.03,0,left,left,0.35860760000014125,correct,1
Block 1: Binocular_Standard,26,0.019999999999999997,0,right,right,0.6991851000000224,correct,1
Block 1: Binocular_Standard,27,-0.019999999999999997,0,left,left,0.36898489999998674,correct,1
Block 1: Binocular_Standard,28,-0.009999999999999997,0,left,left,0.48314010000012786,correct,1
Block 1: Binocular_Standard,29,0.009999999999999997,0,left,right,0.3485266000000138,false,0
Block 1: Binocular_Standard,30,0.019999999999999997,0,left,right,0.4707691999999497,false,0
Block 1: Binocular_Standard,31,0.03,0,right,right,0.6584215999998833,correct,1
Block 1: Binocular_Standard,32,0.03,0,right,right,0.4605315999999675,correct,1
Block 1: Binocular_Standard,33,-0.019999999999999997,0,left,left,0.47937720000004447,correct,1
Block 1: Binocular_Standard,34,0.019999999999999997,0,right,right,0.687789500000008,correct,1
Block 1: Binocular_Standard,35,0.009999999999999997,0,left,right,0.6264568999999938,false,0
Block 1: Binocular_Standard,36,0.019999999999999997,0,left,right,0.782166400000051,false,0
Block 1: Binocular_Standard,37,-0.03,0,left,left,0.8381822999999713,correct,1
Block 1: Binocular_Standard,38,0.03,0,right,right,0.49479250000013053,correct,1
Block 1: Binocular_Standard,39,0.019999999999999997,0,right,right,0.5707307000000128,correct,1
Block 1: Binocular_Standard,40,0.019999999999999997,0,left,right,0.5247709000000214,false,0
Block 1: Binocular_Standard,41,-0.03,0,right,left,1.0510532999999214,false,0
Block 1: Binocular_Standard,42,0.04,0,right,right,0.5351680999999644,correct,1
Block 1: Binocular_Standard,43,0.04,0,right,right,0.5954924000000119,correct,1
Block 1: Binocular_Standard,44,-0.03,0,left,left,0.43911480000019765,correct,1
Block 1: Binocular_Standard,45,-0.03,0,left,left,0.6462933999998768,correct,1
Block 1: Binocular_Standard,46,-0.019999999999999997,0,left,left,0.6776816999999937,correct,1
