label,trials,offset,keys,direction,response_time,accuracy,response_numeric
Block 1: Binocular_Standard,0,0.15,right,right,0.7611742000001414,correct,1
Block 1: Binocular_Standard,1,-0.15,left,left,0.4515286000000742,correct,1
Block 1: Binocular_Standard,2,-0.13999999999999999,left,left,0.3676000999998905,correct,1
Block 1: Binocular_Standard,3,-0.13999999999999999,left,left,0.3480893000000833,correct,1
Block 1: Binocular_Standard,4,0.12999999999999998,right,right,0.5247478999999657,correct,1
Block 1: Binocular_Standard,5,0.12999999999999998,right,right,0.35861350000004677,correct,1
Block 1: Binocular_Standard,6,-0.11999999999999998,left,left,0.41155449999996563,correct,1
Block 1: Binocular_Standard,7,0.11999999999999998,right,right,0.4529413000000204,correct,1
Block 1: Binocular_Standard,8,0.10999999999999999,right,right,0.33552020000001903,correct,1
Block 1: Binocular_Standard,9,0.10999999999999999,right,right,0.3369473000000198,correct,1
Block 1: Binocular_Standard,10,0.09999999999999999,right,right,0.3750832000000628,correct,1
Block 1: Binocular_Standard,11,-0.09999999999999999,left,left,0.3058667999998761,correct,1
Block 1: Binocular_Standard,12,-0.09,left,left,0.26404410000009193,correct,1
Block 1: Binocular_Standard,13,0.09,right,right,0.3261755999999423,correct,1
Block 1: Binocular_Standard,14,-0.08,left,left,0.34920979999992596,correct,1
Block 1: Binocular_Standard,15,-0.08,left,left,0.5086977999999363,correct,1
Block 1: Binocular_Standard,16,0.07,right,right,0.43126889999984996,correct,1
Block 1: Binocular_Standard,17,-0.07,left,left,0.38844049999988783,correct,1
Block 1: Binocular_Standard,18,-0.060000000000000005,left,left,0.34610810000003767,correct,1
Block 1: Binocular_Standard,19,0.060000000000000005,right,right,0.43266910000011194,correct,1
Block 1: Binocular_Standard,20,0.05,right,right,0.795454300000074,correct,1
Block 1: Binocular_Standard,21,0.05,right,right,0.5910834999999679,correct,1
Block 1: Binocular_Standard,22,0.04,right,right,0.48418629999991936,correct,1
Block 1: Binocular_Standard,23,0.04,right,right,0.3682903000001261,correct,1
Block 1: Binocular_Standard,24,0.03,left,right,0.3491977000001043,false,0
Block 1: Binocular_Standard,25,-0.04,left,left,0.3805018000000473,correct,1
Block 1: Binocular_Standard,26,0.04,right,right,0.4098134000000755,correct,1
Block 1: Binocular_Standard,27,-0.03,right,left,0.48917370000003757,false,0
Block 1: Binocular_Standard,28,-0.04,left,left,0.3997076999999081,correct,1
Block 1: Binocular_Standard,29,0.04,right,right,0.4141015000000152,correct,1
Block 1: Binocular_Standard,30,0.03,right,right,0.3481901000000107,correct,1
Block 1: Binocular_Standard,31,0.03,right,right,0.451566400000047,correct,1
Block 1: Binocular_Standard,32,0.019999999999999997,right,right,0.37945449999983794,correct,1
Block 1: Binocular_Standard,33,-0.019999999999999997,right,left,0.3690911999999571,false,0
