label,trials,offset,trial_spacing,keys,direction,response_time,accuracy,response_numeric
Block 1: Binocular_Standard,0,0.15,0,right,right,0.5363861999940127,correct,1
Block 1: Binocular_Standard,1,-0.15,0,left,left,0.3932005999959074,correct,1
Block 1: Binocular_Standard,2,0.13999999999999999,0,right,right,0.35121280001476407,correct,1
Block 1: Binocular_Standard,3,0.13999999999999999,0,right,right,0.3414364000200294,correct,1
Block 1: Binocular_Standard,4,-0.12999999999999998,0,left,left,0.2978123999782838,correct,1
Block 1: Binocular_Standard,5,-0.12999999999999998,0,left,left,2.368538399983663,correct,1
Block 1: Binocular_Standard,6,0.11999999999999998,0,right,right,0.3074087999993935,correct,1
Block 1: Binocular_Standard,7,0.11999999999999998,0,right,right,0.2667094999924302,correct,1
Block 1: Binocular_Standard,8,0.10999999999999999,0,right,right,0.26674629998160526,correct,1
Block 1: Binocular_Standard,9,-0.10999999999999999,0,left,left,0.29815620003500953,correct,1
Block 1: Binocular_Standard,10,-0.09999999999999999,0,left,left,0.27751580002950504,correct,1
Block 1: Binocular_Standard,11,-0.09999999999999999,0,left,left,0.3394894999801181,correct,1
Block 1: Binocular_Standard,12,-0.09,0,left,left,0.3278316999785602,correct,1
Block 1: Binocular_Standard,13,-0.09,0,left,left,0.3389640999957919,correct,1
Block 1: Binocular_Standard,14,0.08,0,right,right,0.27843169996049255,correct,1
Block 1: Binocular_Standard,15,-0.08,0,left,left,0.31882769998628646,correct,1
Block 1: Binocular_Standard,16,0.07,0,right,right,0.28706280002370477,correct,1
Block 1: Binocular_Standard,17,-0.07,0,left,left,0.3605189000372775,correct,1
Block 1: Binocular_Standard,18,0.060000000000000005,0,right,right,0.29710279998835176,correct,1
Block 1: Binocular_Standard,19,-0.060000000000000005,0,left,left,0.4852672999841161,correct,1
Block 1: Binocular_Standard,20,0.05,0,right,right,0.2979513999889605,correct,1
Block 1: Binocular_Standard,21,0.05,0,right,right,0.4838581000221893,correct,1
Block 1: Binocular_Standard,22,0.04,0,right,right,0.4854565999703482,correct,1
Block 1: Binocular_Standard,23,-0.04,0,left,left,0.4623005000175908,correct,1
Block 1: Binocular_Standard,24,-0.03,0,left,left,0.5893121999688447,correct,1
Block 1: Binocular_Standard,25,-0.03,0,left,left,0.5831675999797881,correct,1
Block 1: Binocular_Standard,26,-0.019999999999999997,0,left,left,0.6379007999785244,correct,1
Block 1: Binocular_Standard,27,-0.019999999999999997,0,left,left,0.5333378000068478,correct,1
Block 1: Binocular_Standard,28,0.009999999999999997,0,left,right,0.5234131999895908,false,0
Block 1: Binocular_Standard,29,0.019999999999999997,0,left,right,0.47289829998044297,false,0
Block 1: Binocular_Standard,30,-0.03,0,left,left,0.4472593999817036,correct,1
Block 1: Binocular_Standard,31,0.03,0,right,right,0.679387099982705,correct,1
Block 1: Binocular_Standard,32,-0.019999999999999997,0,left,left,0.3705347999930382,correct,1
Block 1: Binocular_Standard,33,-0.019999999999999997,0,left,left,0.6174951000139117,correct,1
Block 1: Binocular_Standard,34,0.009999999999999997,0,left,right,0.7302411000127904,false,0
Block 1: Binocular_Standard,35,-0.019999999999999997,0,left,left,0.4426274000434205,correct,1
Block 1: Binocular_Standard,36,-0.019999999999999997,0,left,left,0.5461304999771528,correct,1
Block 1: Binocular_Standard,37,-0.009999999999999997,0,left,left,0.6088802000158466,correct,1
Block 1: Binocular_Standard,38,-0.009999999999999997,0,left,left,0.6680030000279658,correct,1
Block 1: Binocular_Standard,39,0,0,left,right,0.6078515999834053,false,0
Block 1: Binocular_Standard,40,0.01,0,left,right,0.577063900011126,false,0
Block 1: Binocular_Standard,41,-0.02,0,left,left,0.42144780000671744,correct,1
Block 1: Binocular_Standard,42,-0.02,0,left,left,0.5895264000282623,correct,1
Block 1: Binocular_Standard,43,0.01,0,left,right,0.8244173999992199,false,0
Block 1: Binocular_Standard,44,-0.02,0,left,left,0.5456169000244699,correct,1
Block 1: Binocular_Standard,45,-0.02,0,left,left,0.6264268000377342,correct,1
Block 1: Binocular_Standard,46,-0.01,0,right,left,0.7437921999953687,false,0
Block 1: Binocular_Standard,47,0.02,0,right,right,0.5762198999873362,correct,1
Block 1: Binocular_Standard,48,-0.02,0,right,left,1.0117038000025786,false,0
Block 1: Binocular_Standard,49,0.03,0,right,right,0.5659626999986358,correct,1
Block 1: Binocular_Standard,50,-0.03,0,left,left,0.3487563999951817,correct,1
Block 1: Binocular_Standard,51,0.019999999999999997,0,right,right,1.0512592000304721,correct,1
Block 1: Binocular_Standard,52,-0.019999999999999997,0,left,left,0.44122959999367595,correct,1
Block 1: Binocular_Standard,53,-0.009999999999999997,0,left,left,0.7837240999797359,correct,1
Block 1: Binocular_Standard,54,-0.009999999999999997,0,left,left,0.7832449999987148,correct,1
Block 1: Binocular_Standard,55,0,0,left,right,0.9499248000211082,false,0
Block 1: Binocular_Standard,56,0.01,0,left,right,0.5042440999532118,false,0
Block 1: Binocular_Standard,57,0.02,0,left,right,0.575327800004743,false,0
Block 1: Binocular_Standard,58,0.03,0,right,right,0.4739805000135675,correct,1
Block 1: Binocular_Standard,59,-0.03,0,left,left,0.597310799988918,correct,1
Block 1: Binocular_Standard,60,-0.019999999999999997,0,left,left,0.5448442999622785,correct,1
Block 1: Binocular_Standard,61,0.019999999999999997,0,right,right,0.7521068000351079,correct,1
Block 1: Binocular_Standard,62,-0.009999999999999997,0,right,left,0.5769240000518039,false,0
Block 1: Binocular_Standard,63,0.019999999999999997,0,right,right,0.443464900017716,correct,1
Block 1: Binocular_Standard,64,0.019999999999999997,0,right,right,0.8237250999663956,correct,1
Block 1: Binocular_Standard,65,0.009999999999999997,0,left,right,0.5977405000012368,false,0
Block 1: Binocular_Standard,66,-0.019999999999999997,0,left,left,0.8027948000235483,correct,1
Block 1: Binocular_Standard,67,0.019999999999999997,0,right,right,0.6460005000117235,correct,1
Block 1: Binocular_Standard,68,0.009999999999999997,0,right,right,0.7017671000212431,correct,1
Block 1: Binocular_Standard,69,0.009999999999999997,0,right,right,1.6936667999834754,correct,1
Block 1: Binocular_Standard,70,0,0,right,right,0.899953700019978,correct,1
Block 1: Binocular_Standard,71,0,0,right,right,0.6898305999930017,correct,1
Block 1: Binocular_Standard,72,0,0,right,left,0.678741900017485,false,0
Block 1: Binocular_Standard,73,-0.01,0,right,left,0.8341542999842204,false,0
Block 1: Binocular_Standard,74,0.02,0,left,right,0.5689483999740332,false,0
Block 1: Binocular_Standard,75,-0.03,0,left,left,0.49496380001073703,correct,1
Block 1: Binocular_Standard,76,0.03,0,right,right,0.5027108999784105,correct,1
Block 1: Binocular_Standard,77,0.019999999999999997,0,right,right,1.0524534999858588,correct,1
Block 1: Binocular_Standard,78,0.019999999999999997,0,left,right,1.0104728000005707,false,0
Block 1: Binocular_Standard,79,-0.03,0,left,left,0.49478330003330484,correct,1
Block 1: Binocular_Standard,80,0.03,0,left,right,0.9404062000103295,false,0
Block 1: Binocular_Standard,81,0.04,0,right,right,0.42493520001880825,correct,1
Block 1: Binocular_Standard,82,-0.04,0,left,left,0.51274709997233,correct,1
Block 1: Binocular_Standard,83,0.03,0,right,right,0.47033149999333546,correct,1
Block 1: Binocular_Standard,84,0.03,0,right,right,0.535488500026986,correct,1
Block 1: Binocular_Standard,85,-0.019999999999999997,0,left,left,0.5051695000147447,correct,1
Block 1: Binocular_Standard,86,0.019999999999999997,0,right,right,0.4835806000046432,correct,1
Block 1: Binocular_Standard,87,-0.009999999999999997,0,left,left,1.3769240999827161,correct,1
Block 1: Binocular_Standard,88,0.009999999999999997,0,right,right,0.42059920000610873,correct,1
Block 1: Binocular_Standard,89,0,0,right,right,0.5877068000263534,correct,1
Block 1: Binocular_Standard,90,0,0,right,left,0.5870145000517368,false,0
Block 1: Binocular_Standard,91,-0.01,0,left,left,0.4119314000126906,correct,1
Block 1: Binocular_Standard,92,-0.01,0,left,left,0.7787209000089206,correct,1
Block 1: Binocular_Standard,93,-0.0,0,right,left,0.4118569999700412,false,0
Block 1: Binocular_Standard,94,-0.01,0,left,left,0.4812145999749191,correct,1
Block 1: Binocular_Standard,95,0.01,0,right,right,0.7506270000012591,correct,1
Block 1: Binocular_Standard,96,0.0,0,left,right,0.5421859999769367,false,0
Block 1: Binocular_Standard,97,0.01,0,right,right,0.4426662999903783,correct,1
Block 1: Binocular_Standard,98,0.01,0,left,right,0.9237088999943808,false,0
Block 1: Binocular_Standard,99,0.02,0,right,right,0.5748331999639049,correct,1
Block 1: Binocular_Standard,100,0.02,0,right,right,0.575557200005278,correct,1
Block 1: Binocular_Standard,101,0.01,0,left,right,0.8021723999991082,false,0
Block 1: Binocular_Standard,102,0.02,0,right,right,0.4635720999795012,correct,1
Block 1: Binocular_Standard,103,-0.02,0,left,left,0.5650377999991179,correct,1
Block 1: Binocular_Standard,104,0.01,0,left,right,0.5246197000378743,false,0
Block 1: Binocular_Standard,105,-0.02,0,left,left,0.6617934000096284,correct,1
Block 1: Binocular_Standard,106,0.02,0,left,right,0.5683964000199921,false,0
Block 1: Binocular_Standard,107,-0.03,0,left,left,0.4403156000189483,correct,1
Block 1: Binocular_Standard,108,0.03,0,left,right,1.2599251000210643,false,0
Block 1: Binocular_Standard,109,0.04,0,right,right,0.45381020003696904,correct,1
Block 1: Binocular_Standard,110,-0.04,0,left,left,0.49384879996068776,correct,1
Block 1: Binocular_Standard,111,0.03,0,right,right,0.5985002999659628,correct,1
Block 1: Binocular_Standard,112,-0.03,0,left,left,0.8357049000333063,correct,1
Block 1: Binocular_Standard,113,-0.019999999999999997,0,left,left,0.5449813000159338,correct,1
Block 1: Binocular_Standard,114,0.019999999999999997,0,left,right,0.6289096000255086,false,0
Block 1: Binocular_Standard,115,-0.03,0,left,left,0.4537762999534607,correct,1
Block 1: Binocular_Standard,116,0.03,0,left,right,0.6155582000501454,false,0
Block 1: Binocular_Standard,117,-0.04,0,left,left,0.45045089995255694,correct,1
Block 1: Binocular_Standard,118,0.04,0,right,right,0.41152710001915693,correct,1
Block 1: Binocular_Standard,119,0.03,0,right,right,0.5128505000029691,correct,1
Block 1: Binocular_Standard,120,-0.03,0,left,left,0.5875115999951959,correct,1
Block 1: Binocular_Standard,121,-0.019999999999999997,0,left,left,0.43188910000026226,correct,1
Block 1: Binocular_Standard,122,0.019999999999999997,0,right,right,0.7767227999866009,correct,1
Block 1: Binocular_Standard,123,0.009999999999999997,0,right,right,0.8229893000097945,correct,1
Block 1: Binocular_Standard,124,-0.009999999999999997,0,left,left,1.0613547000102699,correct,1
Block 1: Binocular_Standard,125,0,0,right,left,1.132327199971769,false,0
Block 1: Binocular_Standard,126,0.01,0,right,right,0.42100290005328134,correct,1
Block 1: Binocular_Standard,127,-0.01,0,left,left,0.670083400036674,correct,1
Block 1: Binocular_Standard,128,0.0,0,right,right,0.6050430000177585,correct,1
Block 1: Binocular_Standard,129,-0.0,0,right,left,0.5357668999931775,false,0
Block 1: Binocular_Standard,130,-0.01,0,left,left,0.40190629998687655,correct,1
Block 1: Binocular_Standard,131,-0.01,0,right,left,0.5266111000091769,false,0
Block 1: Binocular_Standard,132,-0.02,0,left,left,0.5992339999647811,correct,1
Block 1: Binocular_Standard,133,0.02,0,right,right,0.9357594000175595,correct,1
Block 1: Binocular_Standard,134,0.01,0,left,right,0.8551967000239529,false,0
Block 1: Binocular_Standard,135,0.02,0,left,right,0.5560677999746986,false,0
Block 1: Binocular_Standard,136,-0.03,0,left,left,0.4113142999703996,correct,1
Block 1: Binocular_Standard,137,-0.03,0,left,left,0.5129000999731943,correct,1
Block 1: Binocular_Standard,138,0.019999999999999997,0,left,right,0.5539508000365458,false,0
Block 1: Binocular_Standard,139,0.03,0,right,right,0.7220809999853373,correct,1
Block 1: Binocular_Standard,140,-0.03,0,left,left,0.48502239998197183,correct,1
Block 1: Binocular_Standard,141,-0.019999999999999997,0,left,left,0.6180904000066221,correct,1
Block 1: Binocular_Standard,142,-0.019999999999999997,0,left,left,0.5350643999991007,correct,1
Block 1: Binocular_Standard,143,-0.009999999999999997,0,left,left,0.573899100010749,correct,1
Block 1: Binocular_Standard,144,0.009999999999999997,0,left,right,0.5568642999860458,false,0
Block 1: Binocular_Standard,145,0.019999999999999997,0,left,right,0.4509944999590516,false,0
Block 1: Binocular_Standard,146,0.03,0,left,right,0.5468204999924637,false,0
Block 1: Binocular_Standard,147,0.04,0,left,right,0.4522219000500627,false,0
Block 1: Binocular_Standard,148,0.05,0,right,right,0.46343349997187033,correct,1
Block 1: Binocular_Standard,149,0.05,0,right,right,0.4717258000164293,correct,1
Block 1: Binocular_Standard,150,-0.04,0,left,left,0.4239580000285059,correct,1
Block 1: Binocular_Standard,151,-0.04,0,left,left,0.5025417000288144,correct,1
Block 1: Binocular_Standard,152,-0.03,0,left,left,0.523969300033059,correct,1
Block 1: Binocular_Standard,153,0.03,0,right,right,0.5665138000040315,correct,1
Block 1: Binocular_Standard,154,0.019999999999999997,0,right,right,0.4745946999755688,correct,1
Block 1: Binocular_Standard,155,0.019999999999999997,0,right,right,0.5777652999968268,correct,1
Block 1: Binocular_Standard,156,-0.009999999999999997,0,right,left,0.5635489999549463,false,0
Block 1: Binocular_Standard,157,-0.019999999999999997,0,right,left,0.5878701999899931,false,0
Block 1: Binocular_Standard,158,-0.03,0,left,left,0.4519181000068784,correct,1
Block 1: Binocular_Standard,159,-0.03,0,right,left,0.3911060999962501,false,0
Block 1: Binocular_Standard,160,-0.04,0,right,left,0.49312970001483336,false,0
Block 1: Binocular_Standard,161,-0.05,0,right,left,0.5906615999992937,false,0
Block 1: Binocular_Standard,162,0.060000000000000005,0,right,right,0.4234610000276007,correct,1
Block 1: Binocular_Standard,163,0.060000000000000005,0,right,right,0.4619789000134915,correct,1
Block 1: Binocular_Standard,164,0.05,0,right,right,0.45251139998435974,correct,1
Block 1: Binocular_Standard,165,-0.05,0,left,left,0.5779746000189334,correct,1
Block 1: Binocular_Standard,166,0.04,0,right,right,0.47540310001932085,correct,1
Block 1: Binocular_Standard,167,-0.04,0,right,left,0.9155516000464559,false,0
Block 1: Binocular_Standard,168,-0.05,0,left,left,0.5758548000012524,correct,1
Block 1: Binocular_Standard,169,-0.05,0,left,left,0.6398470000131056,correct,1
Block 2: Binocular_Crowded,0,0.15,0.2840303827356217,right,right,0.4510323000140488,correct,1
Block 2: Binocular_Crowded,1,0.15,0.29815684174167467,right,right,0.3282218999811448,correct,1
Block 2: Binocular_Crowded,2,-0.13999999999999999,0.3150730658970627,left,left,0.36005789996124804,correct,1
Block 2: Binocular_Crowded,3,0.13999999999999999,0.3192624649204877,right,right,0.35090839996701106,correct,1
Block 2: Binocular_Crowded,4,-0.12999999999999998,0.318301613855205,left,left,0.2987847999902442,correct,1
Block 2: Binocular_Crowded,5,0.12999999999999998,0.2942556168585575,right,right,0.29825890000211075,correct,1
Block 2: Binocular_Crowded,6,-0.11999999999999998,0.280561474770467,left,left,0.3175728000351228,correct,1
Block 2: Binocular_Crowded,7,0.11999999999999998,0.31605299495011235,right,right,0.32857899996452034,correct,1
Block 2: Binocular_Crowded,8,-0.10999999999999999,0.28856411558493966,left,left,0.3092071999562904,correct,1
Block 2: Binocular_Crowded,9,-0.10999999999999999,0.3004602352897466,left,left,0.2978805999737233,correct,1
Block 2: Binocular_Crowded,10,0.09999999999999999,0.31648355829522024,right,right,0.2979794999700971,correct,1
Block 2: Binocular_Crowded,11,-0.09999999999999999,0.2872182742831867,left,left,0.35994630004279315,correct,1
Block 2: Binocular_Crowded,12,-0.09,0.3092510142027917,left,left,0.3686191999586299,correct,1
Block 2: Binocular_Crowded,13,-0.09,0.29938598940899613,left,left,0.3485647000488825,correct,1
Block 2: Binocular_Crowded,14,-0.08,0.28415315561254256,left,left,0.3711815999704413,correct,1
Block 2: Binocular_Crowded,15,-0.08,0.2913839245060714,left,left,0.31853940000291914,correct,1
Block 2: Binocular_Crowded,16,0.07,0.31147327582555,right,right,0.3814330999739468,correct,1
Block 2: Binocular_Crowded,17,0.07,0.28084588664620724,right,right,0.391067499993369,correct,1
Block 2: Binocular_Crowded,18,-0.060000000000000005,0.31090225698842644,left,left,0.3596442000125535,correct,1
Block 2: Binocular_Crowded,19,-0.060000000000000005,0.30609277553925107,left,left,0.4535676999948919,correct,1
Block 2: Binocular_Crowded,20,0.05,0.29885132972209477,right,right,0.3826033000368625,correct,1
Block 2: Binocular_Crowded,21,-0.05,0.2882762083988349,left,left,1.092794700001832,correct,1
Block 2: Binocular_Crowded,22,-0.04,0.30309352808919154,left,left,0.4429025999852456,correct,1
Block 2: Binocular_Crowded,23,-0.04,0.2940747563682437,left,left,0.5442816000431776,correct,1
Block 2: Binocular_Crowded,24,0.03,0.31633120714153645,right,right,0.46526700002141297,correct,1
Block 2: Binocular_Crowded,25,-0.03,0.2877708942584236,left,left,0.5035081999958493,correct,1
Block 2: Binocular_Crowded,26,0.019999999999999997,0.3136243016195603,right,right,0.4953566999756731,correct,1
Block 2: Binocular_Crowded,27,0.019999999999999997,0.29725119102589836,right,right,0.5655722999945283,correct,1
Block 2: Binocular_Crowded,28,-0.009999999999999997,0.281972188792546,right,left,1.6753558000200428,false,0
Block 2: Binocular_Crowded,29,-0.019999999999999997,0.2883100142188558,left,left,0.48243890004232526,correct,1
Block 2: Binocular_Crowded,30,0.019999999999999997,0.3151293935104158,right,right,0.4137466999818571,correct,1
Block 2: Binocular_Crowded,31,-0.009999999999999997,0.2860426707288214,right,left,0.6273667000350542,false,0
Block 2: Binocular_Crowded,32,-0.019999999999999997,0.30817549842019176,right,left,0.4529599000234157,false,0
Block 2: Binocular_Crowded,33,-0.03,0.3194250762773611,left,left,0.5325374999665655,correct,1
Block 2: Binocular_Crowded,34,0.03,0.3181901559485048,right,right,0.555757999944035,correct,1
Block 2: Binocular_Crowded,35,-0.019999999999999997,0.2821256779040426,right,left,0.9896380000282079,false,0
Block 2: Binocular_Crowded,36,-0.03,0.29174177896113374,left,left,0.40090170002076775,correct,1
Block 2: Binocular_Crowded,37,0.03,0.2937949207061067,left,right,0.8957143999869004,false,0
Block 2: Binocular_Crowded,38,0.04,0.3084941891380266,right,right,0.44347990001551807,correct,1
Block 2: Binocular_Crowded,39,-0.04,0.2826708376552666,left,left,0.4929116000421345,correct,1
Block 2: Binocular_Crowded,40,0.03,0.2997060051887642,right,right,1.0400107000023127,correct,1
Block 2: Binocular_Crowded,41,0.03,0.3010975942690674,right,right,0.8896650000242516,correct,1
Block 2: Binocular_Crowded,42,-0.019999999999999997,0.28102886524094384,left,left,0.47262830002000555,correct,1
Block 2: Binocular_Crowded,43,-0.019999999999999997,0.3158865640618305,left,left,0.5030192999984138,correct,1
Block 2: Binocular_Crowded,44,0.009999999999999997,0.318518554965226,right,right,0.4418366000172682,correct,1
Block 2: Binocular_Crowded,45,-0.009999999999999997,0.29591497623960217,left,left,0.690353200014215,correct,1
Block 2: Binocular_Crowded,46,0,0.3092222504276328,right,right,0.6492033999529667,correct,1
Block 2: Binocular_Crowded,47,0,0.3154477618461212,left,left,1.842912099964451,correct,1
Block 2: Binocular_Crowded,48,0,0.3145325393046983,left,right,0.8039029000210576,false,0
Block 2: Binocular_Crowded,49,-0.01,0.2967993598686957,right,left,0.6183565999963321,false,0
Block 2: Binocular_Crowded,50,0.02,0.31930881653938004,right,right,0.4962968999752775,correct,1
Block 2: Binocular_Crowded,51,0.02,0.3140116887031696,right,right,0.7447282999637537,correct,1
Block 2: Binocular_Crowded,52,0.01,0.3015327998185522,left,right,0.6057446000049822,false,0
Block 2: Binocular_Crowded,53,0.02,0.2869016903550336,right,right,0.40054780000355095,correct,1
Block 2: Binocular_Crowded,54,0.02,0.3042737877755106,right,right,0.5104512000107206,correct,1
Block 2: Binocular_Crowded,55,0.01,0.29798492420087475,right,right,1.471463699999731,correct,1
Block 2: Binocular_Crowded,56,0.01,0.29576981074287645,left,right,1.5785417000297457,false,0
Block 2: Binocular_Crowded,57,-0.02,0.3124062758640068,left,left,0.7181891000363976,correct,1
Block 2: Binocular_Crowded,58,0.02,0.3121281057971603,right,right,0.7118280999711715,correct,1
Block 2: Binocular_Crowded,59,0.01,0.29347525732205537,right,right,0.8628927000099793,correct,1
Block 2: Binocular_Crowded,60,-0.01,0.31756706160773784,right,left,0.65057140000863,false,0
Block 2: Binocular_Crowded,61,0.02,0.31470832289214973,left,right,0.5353186000138521,false,0
Block 2: Binocular_Crowded,62,0.03,0.30861305953117174,right,right,0.46314230002462864,correct,1
Block 2: Binocular_Crowded,63,-0.03,0.3065127411621043,left,left,0.6335065999883227,correct,1
Block 2: Binocular_Crowded,64,-0.019999999999999997,0.295204573277268,right,left,0.6993876000051387,false,0
Block 2: Binocular_Crowded,65,-0.03,0.301430137697345,left,left,0.41079450002871454,correct,1
Block 2: Binocular_Crowded,66,0.03,0.28751539345774085,left,right,0.5649250000133179,false,0
Block 2: Binocular_Crowded,67,-0.04,0.28356276032575595,left,left,0.4238133999751881,correct,1
Block 2: Binocular_Crowded,68,0.04,0.2846998575204626,right,right,0.41162979998625815,correct,1
Block 2: Binocular_Crowded,69,0.03,0.2924493786300289,right,right,0.5875942999846302,correct,1
Block 2: Binocular_Crowded,70,0.03,0.3024797478130645,right,right,0.5774350000428967,correct,1
Block 2: Binocular_Crowded,71,0.019999999999999997,0.2950497550066479,right,right,0.5551572000258602,correct,1
Block 2: Binocular_Crowded,72,-0.019999999999999997,0.3087890159228132,left,left,0.42178299999795854,correct,1
Block 2: Binocular_Crowded,73,-0.009999999999999997,0.309994093361851,left,left,1.0620261000003666,correct,1
Block 2: Binocular_Crowded,74,0.009999999999999997,0.29615995772358905,right,right,0.43073560000630096,correct,1
Block 2: Binocular_Crowded,75,0,0.2929759069124846,right,left,0.8753652999876067,false,0
Block 2: Binocular_Crowded,76,0.01,0.291860115620898,left,right,0.6698297999682836,false,0
Block 2: Binocular_Crowded,77,-0.02,0.2863326791222848,left,left,0.46423520002281293,correct,1
Block 2: Binocular_Crowded,78,0.02,0.3131711981317706,right,right,0.5331474000122398,correct,1
Block 2: Binocular_Crowded,79,-0.01,0.3060941103955709,left,left,0.4949305000482127,correct,1
Block 2: Binocular_Crowded,80,0.01,0.30891820703793216,right,right,0.8683422000030987,correct,1
Block 2: Binocular_Crowded,81,-0.0,0.29107635720404473,left,left,0.4522016000119038,correct,1
Block 2: Binocular_Crowded,82,0.0,0.3111334188114918,left,right,0.48182469996390864,false,0
Block 2: Binocular_Crowded,83,0.01,0.2952679381331804,right,right,0.4739360999665223,correct,1
Block 2: Binocular_Crowded,84,0.01,0.31298157239851915,right,right,1.0096517999772914,correct,1
Block 2: Binocular_Crowded,85,0.0,0.3164824238222533,left,right,0.515337799966801,false,0
Block 2: Binocular_Crowded,86,-0.01,0.3057226223206444,left,left,0.4014278000104241,correct,1
Block 2: Binocular_Crowded,87,0.01,0.2934721192482578,left,right,0.5772158000036143,false,0
Block 2: Binocular_Crowded,88,-0.02,0.3183772736600348,left,left,0.6052678999840282,correct,1
Block 2: Binocular_Crowded,89,-0.02,0.31010843413592604,left,left,0.48255519999656826,correct,1
Block 2: Binocular_Crowded,90,0.01,0.29038330378928523,left,right,0.8030102000338957,false,0
Block 2: Binocular_Crowded,91,0.02,0.31862393354125873,left,right,0.5540608000010252,false,0
Block 2: Binocular_Crowded,92,-0.03,0.3038946301635922,left,left,0.4540409999899566,correct,1
Block 2: Binocular_Crowded,93,0.03,0.31317976884805426,left,right,1.4069639999652281,false,0
Block 2: Binocular_Crowded,94,-0.04,0.30673157757946934,left,left,0.40101560001494363,correct,1
Block 2: Binocular_Crowded,95,-0.04,0.28765813795607875,left,left,0.4347515999688767,correct,1
Block 2: Binocular_Crowded,96,-0.03,0.2814748909932921,left,left,0.42924279998987913,correct,1
Block 2: Binocular_Crowded,97,-0.03,0.31736617150534707,left,left,0.4523792000254616,correct,1
Block 2: Binocular_Crowded,98,-0.019999999999999997,0.28138232366793414,left,left,0.48519620002480224,correct,1
Block 2: Binocular_Crowded,99,0.019999999999999997,0.2863701682604856,left,right,0.7659941000165418,false,0
Block 2: Binocular_Crowded,100,-0.03,0.3197258176486764,left,left,0.40112429996952415,correct,1
Block 2: Binocular_Crowded,101,0.03,0.3065176651218165,right,right,0.6078519999864511,correct,1
Block 2: Binocular_Crowded,102,-0.019999999999999997,0.29900553920442485,right,left,0.7720654999720864,false,0
Block 2: Binocular_Crowded,103,-0.03,0.2836888461058995,left,left,0.49448209995171055,correct,1
Block 2: Binocular_Crowded,104,0.03,0.30063730273276884,right,right,0.5068605000269599,correct,1
Block 2: Binocular_Crowded,105,-0.019999999999999997,0.2982948532119896,left,left,0.4935484000016004,correct,1
Block 2: Binocular_Crowded,106,0.019999999999999997,0.28428695992521325,right,right,0.7389753999887034,correct,1
