label,trials,offset,keys,direction,response_time,accuracy,response_numeric
Block 1: Binocular_Standard,0,0.15,right,right,0.6453899289999754,correct,1
Block 1: Binocular_Standard,1,-0.15,left,left,0.32366584800001874,correct,1
Block 1: Binocular_Standard,2,-0.15,right,left,0.3336607869996442,false,0
Block 1: Binocular_Standard,3,0.15,right,right,0.3335402000002432,correct,1
Block 1: Binocular_Standard,4,-0.16,left,left,0.30345082500025455,correct,1
Block 1: Binocular_Standard,5,-0.16,left,left,0.30300540200005344,correct,1
Block 1: Binocular_Standard,6,-0.15,left,left,0.3032402789999651,correct,1
Block 1: Binocular_Standard,7,0.13999999999999999,right,right,0.2529499910001505,correct,1
Block 1: Binocular_Standard,8,0.13999999999999999,left,right,0.34380676000000676,false,0
Block 1: Binocular_Standard,9,0.15,right,right,0.3029129690003174,correct,1
Block 1: Binocular_Standard,10,0.15,right,right,0.41507071000023643,correct,1
Block 1: Binocular_Standard,11,-0.15,left,left,0.32375440799978605,correct,1
Block 1: Binocular_Standard,12,-0.13999999999999999,left,left,0.35392280400037635,correct,1
Block 1: Binocular_Standard,13,-0.13999999999999999,left,left,0.3842631339998661,correct,1
Block 1: Binocular_Standard,14,0.13999999999999999,right,right,0.3143469369997547,correct,1
Block 1: Binocular_Standard,15,0.13999999999999999,right,right,0.3340919050001503,correct,1
Block 1: Binocular_Standard,16,0.12999999999999998,right,right,0.3134104030000344,correct,1
Block 1: Binocular_Standard,17,-0.12999999999999998,left,left,0.32383931599997595,correct,1
Block 1: Binocular_Standard,18,-0.12999999999999998,left,left,0.3540421170000627,correct,1
Block 1: Binocular_Standard,19,0.12999999999999998,right,right,0.33368744900008096,correct,1
Block 1: Binocular_Standard,20,0.11999999999999998,right,right,0.4756996460000664,correct,1
Block 1: Binocular_Standard,21,0.11999999999999998,right,right,0.4045117199998458,correct,1
Block 1: Binocular_Standard,22,0.10999999999999999,right,right,0.4955571810000947,correct,1
Block 1: Binocular_Standard,23,0.10999999999999999,right,right,0.4856311389999064,correct,1
Block 1: Binocular_Standard,24,-0.11999999999999998,left,left,0.2833487170000808,correct,1
Block 1: Binocular_Standard,25,-0.11999999999999998,left,left,0.34478720300012355,correct,1
Block 1: Binocular_Standard,26,0.09999999999999999,right,right,0.3035358570000426,correct,1
Block 1: Binocular_Standard,27,0.09999999999999999,right,right,0.3134801259998312,correct,1
Block 1: Binocular_Standard,28,0.09,right,right,0.3136292140002297,correct,1
Block 1: Binocular_Standard,29,0.09,right,right,0.40468602800001463,correct,1
Block 1: Binocular_Standard,30,-0.10999999999999999,left,left,0.313646066000274,correct,1
Block 1: Binocular_Standard,31,0.08,right,right,0.4654420649999338,correct,1
Block 1: Binocular_Standard,32,0.08,right,right,0.3842390740001065,correct,1
Block 1: Binocular_Standard,33,-0.10999999999999999,left,left,0.4453782489999867,correct,1
Block 1: Binocular_Standard,34,0.07,right,right,0.4048082220001561,correct,1
Block 1: Binocular_Standard,35,0.07,right,right,0.4862836199999947,correct,1
Block 1: Binocular_Standard,36,-0.09999999999999999,left,left,0.25332594800011066,correct,1
Block 1: Binocular_Standard,37,-0.09999999999999999,left,left,0.48537775500017233,correct,1
Block 1: Binocular_Standard,38,0.060000000000000005,right,right,0.2828391000002739,correct,1
Block 1: Binocular_Standard,39,-0.09,left,left,0.24263583999982075,correct,1
Block 1: Binocular_Standard,40,0.060000000000000005,right,right,0.26272089299982326,correct,1
Block 1: Binocular_Standard,41,-0.09,left,left,0.23236552999969717,correct,1
Block 1: Binocular_Standard,42,-0.08,left,left,0.24289451799995732,correct,1
Block 1: Binocular_Standard,43,0.05,right,right,0.4045830720001504,correct,1
Block 1: Binocular_Standard,44,-0.08,left,left,0.4449466519999987,correct,1
Block 1: Binocular_Standard,45,0.05,right,right,0.3844692459997532,correct,1
Block 1: Binocular_Standard,46,0.04,right,right,0.46580158500000834,correct,1
Block 1: Binocular_Standard,47,-0.07,left,left,0.5261214480001399,correct,1
Block 1: Binocular_Standard,48,-0.07,left,left,0.41495734399995854,correct,1
Block 1: Binocular_Standard,49,-0.060000000000000005,right,left,0.2931651829999282,false,0
Block 1: Binocular_Standard,50,-0.07,left,left,0.45479010200006087,correct,1
Block 1: Binocular_Standard,51,-0.07,left,left,0.4352607529999659,correct,1
Block 1: Binocular_Standard,52,-0.060000000000000005,left,left,0.3236948730000222,correct,1
Block 1: Binocular_Standard,53,-0.060000000000000005,left,left,0.4555452630002037,correct,1
Block 1: Binocular_Standard,54,-0.05,left,left,0.47584137100011503,correct,1
Block 1: Binocular_Standard,55,0.04,right,right,0.4564562109999315,correct,1
Block 1: Binocular_Standard,56,0.03,right,right,0.8910867089998646,correct,1
Block 1: Binocular_Standard,57,-0.05,left,left,0.4146320969998669,correct,1
Block 1: Binocular_Standard,58,0.03,right,right,0.7185074379999605,correct,1
Block 1: Binocular_Standard,59,0.019999999999999997,right,right,0.3941802969998207,correct,1
Block 1: Binocular_Standard,60,0.019999999999999997,right,right,0.47555718300009175,correct,1
Block 1: Binocular_Standard,61,-0.04,left,left,0.27303548700001556,correct,1
Block 1: Binocular_Standard,62,-0.04,right,left,0.2730506319999222,false,0
Block 1: Binocular_Standard,63,-0.05,right,left,0.32360948499990627,false,0
Block 1: Binocular_Standard,64,-0.060000000000000005,left,left,0.414597999000307,correct,1
Block 1: Binocular_Standard,65,0.009999999999999997,right,right,0.5974715259999357,correct,1
Block 1: Binocular_Standard,66,-0.060000000000000005,right,left,0.3034169530001236,false,0
Block 1: Binocular_Standard,67,0.009999999999999997,right,right,0.48568020699985937,correct,1
Block 1: Binocular_Standard,68,-0.07,left,left,0.33361560200000895,correct,1
Block 1: Binocular_Standard,69,-0.07,right,left,0.31400607400019,false,0
Block 1: Binocular_Standard,70,-3.469446951953614e-18,right,right,0.5766436299995803,correct,1
Block 1: Binocular_Standard,71,-3.469446951953614e-18,right,right,0.7593304259999059,correct,1
Block 1: Binocular_Standard,72,-0.08,left,left,0.2936047180000969,correct,1
Block 1: Binocular_Standard,73,-0.010000000000000004,left,right,0.43566141600013,false,0
Block 1: Binocular_Standard,74,-3.469446951953614e-18,left,right,0.36526095599992914,false,0
Block 1: Binocular_Standard,75,0.009999999999999997,left,right,0.5061537219999082,false,0
Block 1: Binocular_Standard,76,0.019999999999999997,left,right,0.3337877419999131,false,0
Block 1: Binocular_Standard,77,-0.08,left,left,0.3441314869996859,correct,1
Block 1: Binocular_Standard,78,0.03,right,right,0.5570063640002445,correct,1
Block 1: Binocular_Standard,79,-0.07,left,left,0.3739138760001879,correct,1
Block 1: Binocular_Standard,80,0.03,right,right,0.5565206800001761,correct,1
Block 1: Binocular_Standard,81,-0.07,left,left,0.3539324199996372,correct,1
Block 1: Binocular_Standard,82,0.019999999999999997,right,right,0.48537622300000294,correct,1
Block 1: Binocular_Standard,83,-0.060000000000000005,left,left,0.35403276099987124,correct,1
Block 1: Binocular_Standard,84,-0.060000000000000005,left,left,0.45609498100020573,correct,1
Block 1: Binocular_Standard,85,0.019999999999999997,right,right,0.5563985130002038,correct,1
Block 1: Binocular_Standard,86,-0.05,left,left,0.5060418890002438,correct,1
Block 1: Binocular_Standard,87,0.009999999999999997,right,right,0.4144273790002444,correct,1
Block 1: Binocular_Standard,88,0.009999999999999997,right,right,0.8398893630001112,correct,1
Block 1: Binocular_Standard,89,-3.469446951953614e-18,right,right,0.6170719149999968,correct,1
Block 1: Binocular_Standard,90,-3.469446951953614e-18,right,right,1.762166870999863,correct,1
Block 1: Binocular_Standard,91,-0.010000000000000004,left,right,0.43495363900001394,false,0
Block 1: Binocular_Standard,92,-0.05,left,left,0.47547333200009234,correct,1
Block 1: Binocular_Standard,93,-0.04,left,left,0.38436544999967737,correct,1
Block 1: Binocular_Standard,94,-0.04,left,left,0.5259649129998252,correct,1
Block 1: Binocular_Standard,95,-3.469446951953614e-18,right,right,0.5972540570001001,correct,1
Block 1: Binocular_Standard,96,-0.03,left,left,0.516371270000036,correct,1
Block 1: Binocular_Standard,97,-3.469446951953614e-18,left,right,0.5463811250001527,false,0
Block 1: Binocular_Standard,98,-0.03,right,left,0.44556286500028364,false,0
Block 1: Binocular_Standard,99,-0.04,left,left,0.45526315899996916,correct,1
Block 1: Binocular_Standard,100,-0.04,left,left,0.49616473999958544,correct,1
Block 1: Binocular_Standard,101,0.009999999999999997,right,right,3.331805128000269,correct,1
Block 1: Binocular_Standard,102,0.009999999999999997,right,right,0.627427938999972,correct,1
Block 1: Binocular_Standard,103,-3.469446951953614e-18,right,right,2.4508592709998993,correct,1
Block 1: Binocular_Standard,104,-0.03,left,left,0.48561640500020076,correct,1
Block 1: Binocular_Standard,105,-0.03,right,left,1.2456502120003279,false,0
Block 1: Binocular_Standard,106,-3.469446951953614e-18,left,right,0.31366866099961044,false,0
Block 1: Binocular_Standard,107,-0.04,left,left,0.7905780159999267,correct,1
Block 1: Binocular_Standard,108,-0.04,left,left,0.4454615009999543,correct,1
Block 1: Binocular_Standard,109,-0.03,right,left,0.41514911900003426,false,0
Block 1: Binocular_Standard,110,0.009999999999999997,right,right,0.4144163959999787,correct,1
Block 1: Binocular_Standard,111,-0.04,left,left,2.7552449039999374,correct,1
Block 1: Binocular_Standard,112,-0.04,left,left,0.546537301999706,correct,1
Block 1: Binocular_Standard,113,0.009999999999999997,right,right,0.5766657289996147,correct,1
Block 1: Binocular_Standard,114,-3.469446951953614e-18,right,right,0.6168829389998791,correct,1
Block 1: Binocular_Standard,115,-3.469446951953614e-18,left,right,1.5487239950002731,false,0
Block 1: Binocular_Standard,116,0.009999999999999997,right,right,0.6173672300001272,correct,1
Block 1: Binocular_Standard,117,-0.03,left,left,1.7921981719996438,correct,1
Block 1: Binocular_Standard,118,-0.03,left,left,0.5664418500000465,correct,1
Block 1: Binocular_Standard,119,-0.019999999999999997,right,left,0.4752053639999758,false,0
Block 1: Binocular_Standard,120,-0.03,left,left,0.5365520889999971,correct,1
Block 1: Binocular_Standard,121,0.009999999999999997,right,right,0.4865110230002756,correct,1
Block 1: Binocular_Standard,122,-0.03,left,left,0.6068286899999293,correct,1
Block 1: Binocular_Standard,123,-0.019999999999999997,left,left,3.312309550000009,correct,1
Block 1: Binocular_Standard,124,-3.469446951953614e-18,left,right,2.6125294139997095,false,0
Block 1: Binocular_Standard,125,-0.019999999999999997,left,left,0.4654528159999245,correct,1
Block 1: Binocular_Standard,126,0.009999999999999997,right,right,0.5058862969999609,correct,1
Block 1: Binocular_Standard,127,-0.009999999999999997,left,left,0.6272340669997902,correct,1
Block 1: Binocular_Standard,128,-0.009999999999999997,right,left,0.6575568869998278,false,0
Block 1: Binocular_Standard,129,-0.019999999999999997,left,left,2.3492157740001858,correct,1
Block 1: Binocular_Standard,130,0.009999999999999997,right,right,0.36458067700004904,correct,1
Block 1: Binocular_Standard,131,-0.019999999999999997,left,left,0.41459842000040226,correct,1
Block 1: Binocular_Standard,132,-3.469446951953614e-18,right,right,0.5158259330000874,correct,1
Block 1: Binocular_Standard,133,-3.469446951953614e-18,left,right,0.3544601359999433,false,0
Block 1: Binocular_Standard,134,0.009999999999999997,left,right,0.48551979600006234,false,0
Block 1: Binocular_Standard,135,-0.009999999999999997,left,left,0.3139404169996851,correct,1
Block 1: Binocular_Standard,136,0.019999999999999997,left,right,0.4554798059998575,false,0
Block 1: Binocular_Standard,137,0.03,right,right,0.33361085699971227,correct,1
Block 1: Binocular_Standard,138,-0.009999999999999997,left,left,0.5267324750002444,correct,1
Block 1: Binocular_Standard,139,0.03,left,right,0.7290292679999766,false,0
Block 1: Binocular_Standard,140,3.469446951953614e-18,left,left,0.505702336000013,correct,1
Block 1: Binocular_Standard,141,3.469446951953614e-18,left,left,0.3850185229998715,correct,1
Block 1: Binocular_Standard,142,0.010000000000000004,left,left,0.34342980399969747,correct,1
Block 1: Binocular_Standard,143,0.010000000000000004,right,left,0.43502750699963144,false,0
Block 1: Binocular_Standard,144,3.469446951953614e-18,left,left,0.37440523900022527,correct,1
Block 1: Binocular_Standard,145,0.04,right,right,0.3338833769998928,correct,1
Block 1: Binocular_Standard,146,0.04,right,right,0.404732033000073,correct,1
Block 1: Binocular_Standard,147,0.03,left,right,0.39477636899982826,false,0
Block 1: Binocular_Standard,148,0.04,right,right,0.3740246960001059,correct,1
Block 1: Binocular_Standard,149,3.469446951953614e-18,right,left,0.43618870899990725,false,0
Block 1: Binocular_Standard,150,0.04,right,right,0.4962269779998678,correct,1
Block 1: Binocular_Standard,151,-0.009999999999999997,right,left,0.4148272630000065,false,0
Block 1: Binocular_Standard,152,-0.019999999999999997,left,left,0.45551127799990354,correct,1
Block 1: Binocular_Standard,153,0.03,right,right,0.3540441949999149,correct,1
Block 1: Binocular_Standard,154,0.03,right,right,0.33350381499985815,correct,1
Block 1: Binocular_Standard,155,-0.019999999999999997,left,left,0.43485865799993917,correct,1
Block 1: Binocular_Standard,156,0.019999999999999997,right,right,0.5972707770001762,correct,1
Block 1: Binocular_Standard,157,-0.009999999999999997,right,left,0.5057163850001416,false,0
Block 1: Binocular_Standard,158,-0.019999999999999997,left,left,0.5057341940000697,correct,1
Block 1: Binocular_Standard,159,0.019999999999999997,right,right,0.4456711269999687,correct,1
Block 1: Binocular_Standard,160,0.009999999999999997,right,right,0.4857476610000049,correct,1
Block 1: Binocular_Standard,161,0.009999999999999997,right,right,0.3842991690003146,correct,1
Block 1: Binocular_Standard,162,-3.469446951953614e-18,left,right,0.42544227400003365,false,0
Block 1: Binocular_Standard,163,0.009999999999999997,right,right,0.37411148699993646,correct,1
Block 1: Binocular_Standard,164,-0.019999999999999997,left,left,0.4347108990000379,correct,1
