label,trials,offset,keys,direction,response_time,accuracy,response_numeric
Block 1: Binocular_Standard,0,-0.17,left,left,0.4388686280000229,correct,1
Block 1: Binocular_Standard,1,0.13,right,right,0.30352032299998655,correct,1
Block 1: Binocular_Standard,2,-0.1,left,left,0.4048861580000107,correct,1
Block 1: Binocular_Standard,3,-0.21,left,left,0.4560949140000048,correct,1
Block 1: Binocular_Standard,4,0.09,right,right,0.3439892289999875,correct,1
Block 1: Binocular_Standard,5,-0.03,left,left,0.4662846450000302,correct,1
Block 1: Binocular_Standard,6,-0.13,left,left,0.48597664599998325,correct,1
Block 1: Binocular_Standard,7,0.14,right,right,0.3539484939999511,correct,1
Block 1: Binocular_Standard,8,0.16,right,right,0.42531419400000914,correct,1
Block 1: Binocular_Standard,9,0.08,right,right,0.43492931399998724,correct,1
Block 1: Binocular_Standard,10,0.19,right,right,0.39521234400001504,correct,1
Block 1: Binocular_Standard,11,-0.07,left,left,0.3850594879999676,correct,1
Block 1: Binocular_Standard,12,0.04,right,right,0.6170360079999568,correct,1
Block 1: Binocular_Standard,13,0.035,right,right,0.44561461499995403,correct,1
Block 1: Binocular_Standard,14,-0.206,left,left,0.43556801799996947,correct,1
Block 1: Binocular_Standard,15,-0.12,left,left,0.46569830800001455,correct,1
Block 1: Binocular_Standard,16,-0.043,left,left,0.558375749999982,correct,1
Block 1: Binocular_Standard,17,0.1,right,right,0.37502368799999886,correct,1
Block 1: Binocular_Standard,18,-0.06,left,left,0.48743287100001,correct,1
Block 1: Binocular_Standard,19,-0.2,left,left,0.41509266500008835,correct,1
Block 1: Binocular_Standard,20,-0.23,left,left,0.5262919240000201,correct,1
Block 1: Binocular_Standard,21,-0.16,left,left,0.4553203890000077,correct,1
Block 1: Binocular_Standard,22,-0.14,left,left,0.6181455629999846,correct,1
Block 1: Binocular_Standard,23,-0.206,left,left,0.47612069199999496,correct,1
Block 1: Binocular_Standard,24,-0.1,left,left,0.4152913330000274,correct,1
