label,trials,offset,keys,direction,response_time,accuracy,response_numeric
Block 1: Binocular_Standard,0,0.15,right,right,0.7613866000001508,correct,1
Block 1: Binocular_Standard,1,0.15,right,right,0.4670593999999255,correct,1
Block 1: Binocular_Standard,2,0.13999999999999999,right,right,0.24485469999990528,correct,1
Block 1: Binocular_Standard,3,0.13999999999999999,right,right,0.25412249999999403,correct,1
Block 1: Binocular_Standard,4,0.12999999999999998,right,right,0.1806351000000177,correct,1
Block 1: Binocular_Standard,5,-0.12999999999999998,left,left,0.4584333000002516,correct,1
Block 1: Binocular_Standard,6,-0.11999999999999998,left,left,0.27820169999995414,correct,1
Block 1: Binocular_Standard,7,0.11999999999999998,right,right,0.3759411999999429,correct,1
Block 1: Binocular_Standard,8,-0.10999999999999999,left,left,0.3927042000000256,correct,1
Block 1: Binocular_Standard,9,0.10999999999999999,right,right,0.3931996999999683,correct,1
Block 1: Binocular_Standard,10,-0.09999999999999999,left,left,0.3594711000000643,correct,1
Block 1: Binocular_Standard,11,0.09999999999999999,right,right,0.3300340000000688,correct,1
Block 1: Binocular_Standard,12,0.09,left,right,0.2972635999999511,false,0
Block 1: Binocular_Standard,13,-0.09999999999999999,left,left,0.47848960000010266,correct,1
Block 1: Binocular_Standard,14,-0.09999999999999999,left,left,0.4992465999998785,correct,1
Block 1: Binocular_Standard,15,-0.09,left,left,0.41503640000019004,correct,1
Block 1: Binocular_Standard,16,0.09,right,right,0.5683020999999826,correct,1
Block 1: Binocular_Standard,17,-0.08,left,left,0.4044235999999728,correct,1
Block 1: Binocular_Standard,18,0.08,right,right,0.3616379000000052,correct,1
Block 1: Binocular_Standard,19,-0.07,left,left,0.3823421000001872,correct,1
Block 1: Binocular_Standard,20,0.07,right,right,0.4272798000001785,correct,1
Block 1: Binocular_Standard,21,-0.060000000000000005,left,left,0.31833099999994374,correct,1
Block 1: Binocular_Standard,22,-0.060000000000000005,right,left,0.39314509999985603,false,0
Block 1: Binocular_Standard,23,-0.07,left,left,0.36019519999990735,correct,1
Block 1: Binocular_Standard,24,0.07,right,right,0.351948099999845,correct,1
Block 1: Binocular_Standard,25,0.060000000000000005,right,right,0.3317259999998896,correct,1
Block 1: Binocular_Standard,26,-0.060000000000000005,left,left,0.6058437000001504,correct,1
Block 1: Binocular_Standard,27,-0.05,left,left,0.597445400000197,correct,1
Block 1: Binocular_Standard,28,-0.05,left,left,0.4399468000001434,correct,1
Block 1: Binocular_Standard,29,0.04,right,right,0.4265802999998414,correct,1
Block 1: Binocular_Standard,30,0.04,right,right,0.47384999999985666,correct,1
Block 1: Binocular_Standard,31,-0.03,left,left,0.5739450000000943,correct,1
Block 1: Binocular_Standard,32,0.03,right,right,0.6015904999999293,correct,1
Block 1: Binocular_Standard,33,0.019999999999999997,right,right,0.36842029999979786,correct,1
Block 1: Binocular_Standard,34,0.019999999999999997,right,right,0.3219357000002674,correct,1
Block 1: Binocular_Standard,35,0.009999999999999997,right,right,0.3346355999997286,correct,1
Block 1: Binocular_Standard,36,-0.009999999999999997,right,left,0.3396923999998762,false,0
Block 1: Binocular_Standard,37,-0.019999999999999997,left,left,0.5731304999999338,correct,1
Block 1: Binocular_Standard,38,0.019999999999999997,right,right,0.4090689999998176,correct,1
Block 1: Binocular_Standard,39,0.009999999999999997,left,right,0.42686030000004394,false,0
Block 1: Binocular_Standard,40,0.019999999999999997,right,right,0.35624349999989136,correct,1
Block 1: Binocular_Standard,41,0.019999999999999997,right,right,0.40392430000019885,correct,1
Block 1: Binocular_Standard,42,0.009999999999999997,right,right,0.34198779999996987,correct,1
Block 1: Binocular_Standard,43,-0.009999999999999997,right,left,0.3574957999999242,false,0
Block 1: Binocular_Standard,44,-0.019999999999999997,right,left,0.37284809999982826,false,0
Block 1: Binocular_Standard,45,-0.03,right,left,0.46827459999985876,false,0
Block 1: Binocular_Standard,46,-0.04,right,left,0.47483340000007956,false,0
Block 1: Binocular_Standard,47,-0.05,left,left,0.5181797000000188,correct,1
Block 1: Binocular_Standard,48,-0.05,left,left,0.3734876000003169,correct,1
Block 1: Binocular_Standard,49,0.04,right,right,0.49908140000025014,correct,1
Block 1: Binocular_Standard,50,-0.04,left,left,0.5555506999999125,correct,1
Block 1: Binocular_Standard,51,-0.03,left,left,1.2088409000002684,correct,1
Block 1: Binocular_Standard,52,0.03,right,right,0.4509979999997995,correct,1
Block 1: Binocular_Standard,53,-0.019999999999999997,left,left,0.4299811000000773,correct,1
Block 1: Binocular_Standard,54,0.019999999999999997,right,right,0.4389480999998341,correct,1
Block 1: Binocular_Standard,55,0.009999999999999997,left,right,0.7897729999999683,false,0
Block 1: Binocular_Standard,56,-0.019999999999999997,right,left,0.4919110000000728,false,0
Block 1: Binocular_Standard,57,0.03,right,right,0.9092703999999685,correct,1
Block 1: Binocular_Standard,58,0.03,right,right,0.45684720000008383,correct,1
Block 1: Binocular_Standard,59,0.019999999999999997,right,right,0.634564599999976,correct,1
Block 1: Binocular_Standard,60,0.019999999999999997,right,right,0.7939077000000907,correct,1
Block 1: Binocular_Standard,61,0.009999999999999997,right,right,0.6206076999997094,correct,1
Block 1: Binocular_Standard,62,-0.009999999999999997,left,left,0.7172067000001334,correct,1
Block 1: Binocular_Standard,63,0,right,left,0.4966294000000744,false,0
Block 1: Binocular_Standard,64,-0.01,right,left,0.40743179999981294,false,0
Block 1: Binocular_Standard,65,-0.02,left,left,0.7023513000003732,correct,1
Block 1: Binocular_Standard,66,-0.02,right,left,0.5845017000001462,false,0
Block 1: Binocular_Standard,67,-0.03,left,left,0.6067068999996081,correct,1
Block 1: Binocular_Standard,68,0.03,right,right,0.4764625000002525,correct,1
Block 1: Binocular_Standard,69,0.019999999999999997,right,right,0.6871940999999424,correct,1
Block 1: Binocular_Standard,70,-0.019999999999999997,left,left,0.5698480999999447,correct,1
Block 1: Binocular_Standard,71,-0.009999999999999997,left,left,0.5581053999999313,correct,1
Block 1: Binocular_Standard,72,-0.009999999999999997,right,left,0.5646187999996073,false,0
Block 1: Binocular_Standard,73,0.019999999999999997,right,right,0.5929108000000269,correct,1
Block 1: Binocular_Standard,74,0.019999999999999997,right,right,0.47995270000001256,correct,1
Block 1: Binocular_Standard,75,0.009999999999999997,right,right,0.6492259999999987,correct,1
Block 1: Binocular_Standard,76,-0.009999999999999997,left,left,0.4934551000001193,correct,1
Block 1: Binocular_Standard,77,0,right,right,0.5219848000001548,correct,1
Block 1: Binocular_Standard,78,0,right,right,0.49889249999978347,correct,1
Block 1: Binocular_Standard,79,0,right,right,0.6102100999996765,correct,1
Block 1: Binocular_Standard,80,0,left,right,0.5140759999999318,false,0
Block 1: Binocular_Standard,81,-0.01,right,left,0.33711360000006607,false,0
Block 1: Binocular_Standard,82,-0.02,right,left,0.595116599999983,false,0
Block 1: Binocular_Standard,83,0.03,right,right,0.6291421999999329,correct,1
Block 1: Binocular_Standard,84,-0.03,left,left,0.7900039999999535,correct,1
Block 1: Binocular_Standard,85,-0.019999999999999997,right,left,0.6968277000000853,false,0
Block 1: Binocular_Standard,86,0.03,right,right,0.4272172999999384,correct,1
Block 1: Binocular_Standard,87,-0.03,left,left,0.6310696999998981,correct,1
Block 1: Binocular_Standard,88,0.019999999999999997,right,right,0.47623840000005657,correct,1
Block 1: Binocular_Standard,89,-0.019999999999999997,left,left,0.602850799999942,correct,1
Block 1: Binocular_Standard,90,-0.009999999999999997,right,left,0.5907875000002605,false,0
Block 1: Binocular_Standard,91,-0.019999999999999997,left,left,0.4542196999996122,correct,1
Block 1: Binocular_Standard,92,-0.019999999999999997,left,left,0.5425034999998388,correct,1
Block 1: Binocular_Standard,93,0.009999999999999997,right,right,0.5835612999999285,correct,1
Block 1: Binocular_Standard,94,0.009999999999999997,right,right,0.45885569999973086,correct,1
Block 1: Binocular_Standard,95,0,left,right,0.5806130999999368,false,0
